,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,PFTU,1-Methylimidazole,n1,THF,0.0054
1,0.0,1.0,0.0,1.0,TCFH,N-methylmorpholine,n2,DMF,0.0766
2,0.0,2.0,0.0,2.0,HATU,1-Methylimidazole,n2,DMF,0.6209
3,0.0,3.0,0.0,3.0,PyBOP,Diisopropylethylamine,n1,THF,0.0086
4,0.0,4.0,0.0,4.0,BOP-Cl,1-Methylimidazole,n7,DMF,0.6336999999999999
5,0.0,5.0,0.0,5.0,TFFH,N-methylmorpholine,n6,MeCN,0.028999999999999998
6,0.0,6.0,0.0,6.0,DPPCl,N-methylmorpholine,n9,THF,0.5638000000000001
7,0.0,7.0,0.0,7.0,HOTU,N-methylmorpholine,n9,THF,0.3004
8,0.0,8.0,0.0,8.0,BOP-Cl,"2,6-Lutidine",n2,DMF,0.2733
9,0.0,9.0,0.0,9.0,HATU,"2,6-Lutidine",n5,THF,0.0038
10,0.0,10.0,0.0,10.0,DPPCl,"2,6-Lutidine",n6,MeCN,0.0365
11,0.0,11.0,0.0,11.0,HOTU,N-methylmorpholine,n7,DMF,0.4578
12,0.0,12.0,0.0,12.0,TCFH,N-methylmorpholine,n4,MeCN,0.07
13,0.0,13.0,0.0,13.0,TFFH,"2,6-Lutidine",n6,DMF,0.0302
14,0.0,14.0,0.0,14.0,PyBOP,1-Methylimidazole,n9,MeCN,0.1476
15,0.0,15.0,0.0,15.0,PFTU,Diisopropylethylamine,n2,THF,0.2711
16,0.0,16.0,0.0,16.0,BOP-Cl,Diisopropylethylamine,n1,MeCN,0.34119999999999995
17,0.0,17.0,0.0,17.0,HOTU,"2,6-Lutidine",n6,THF,0.013999999999999999
18,0.0,18.0,0.0,18.0,HATU,1-Methylimidazole,n4,DMF,0.1304
19,0.0,19.0,0.0,19.0,DPPCl,N-methylmorpholine,n1,THF,0.4792
20,0.0,20.0,0.0,20.0,PFTU,Diisopropylethylamine,n4,THF,0.011699999999999999
21,0.0,21.0,0.0,21.0,BOP-Cl,1-Methylimidazole,n7,MeCN,0.5015
22,0.0,22.0,0.0,22.0,PyBOP,"2,6-Lutidine",n10,THF,0.0737
23,0.0,23.0,0.0,23.0,TCFH,"2,6-Lutidine",n8,MeCN,0.20989999999999998
24,0.0,24.0,0.0,24.0,DPPCl,1-Methylimidazole,n4,MeCN,0.0392
25,0.0,25.0,0.0,25.0,TFFH,N-methylmorpholine,n7,DMF,0.10220000000000001
26,0.0,26.0,0.0,26.0,HOTU,Diisopropylethylamine,n9,DMF,0.2882
27,0.0,27.0,0.0,27.0,HATU,Diisopropylethylamine,n7,MeCN,0.2627
28,0.0,28.0,0.0,28.0,BOP-Cl,N-methylmorpholine,n6,THF,0.013500000000000002
29,0.0,29.0,0.0,29.0,TCFH,1-Methylimidazole,n6,THF,0.031200000000000002
30,0.0,30.0,0.0,30.0,PFTU,N-methylmorpholine,n5,MeCN,0.0195
31,0.0,31.0,0.0,31.0,PyBOP,1-Methylimidazole,n3,MeCN,0.1815
32,0.0,32.0,0.0,32.0,DPPCl,Diisopropylethylamine,n7,MeCN,0.3868
33,0.0,33.0,0.0,33.0,HOTU,"2,6-Lutidine",n9,MeCN,0.1322
34,0.0,34.0,0.0,34.0,TFFH,1-Methylimidazole,n4,MeCN,0.0676
35,0.0,35.0,0.0,35.0,HATU,N-methylmorpholine,n4,MeCN,0.1158
36,0.0,36.0,0.0,36.0,BOP-Cl,N-methylmorpholine,n3,DMF,0.0722
37,0.0,37.0,0.0,37.0,DPPCl,N-methylmorpholine,n10,THF,0.0092
38,0.0,38.0,0.0,38.0,PyBOP,Diisopropylethylamine,n8,DMF,0.25420000000000004
39,0.0,39.0,0.0,39.0,TCFH,N-methylmorpholine,n7,DMF,0.3465
40,0.0,40.0,0.0,40.0,HOTU,1-Methylimidazole,n4,DMF,0.0496
41,0.0,41.0,0.0,41.0,HATU,"2,6-Lutidine",n3,THF,0.006500000000000001
42,0.0,42.0,0.0,42.0,PFTU,1-Methylimidazole,n5,THF,0.0178
43,0.0,43.0,0.0,43.0,TFFH,Diisopropylethylamine,n5,DMF,0.3232
44,0.0,44.0,0.0,44.0,BOP-Cl,N-methylmorpholine,n9,DMF,0.2097
45,0.0,45.0,0.0,45.0,TCFH,"2,6-Lutidine",n7,MeCN,0.3564
46,0.0,46.0,0.0,46.0,DPPCl,N-methylmorpholine,n2,MeCN,0.6081
47,0.0,47.0,0.0,47.0,PyBOP,Diisopropylethylamine,n7,THF,0.1741
48,0.0,48.0,0.0,48.0,TFFH,Diisopropylethylamine,n8,THF,0.0768
49,0.0,49.0,0.0,49.0,DPPCl,N-methylmorpholine,n8,MeCN,0.36219999999999997
50,0.0,50.0,0.0,50.0,BOP-Cl,N-methylmorpholine,n4,MeCN,0.1693
51,0.0,51.0,0.0,51.0,HOTU,N-methylmorpholine,n2,DMF,0.5448
52,0.0,52.0,0.0,52.0,HATU,Diisopropylethylamine,n1,THF,0.02
53,0.0,53.0,0.0,53.0,TCFH,"2,6-Lutidine",n9,DMF,0.256
54,0.0,54.0,0.0,54.0,PFTU,1-Methylimidazole,n4,DMF,0.0636
55,0.0,55.0,0.0,55.0,HOTU,Diisopropylethylamine,n7,DMF,0.0959
56,0.0,56.0,0.0,56.0,DPPCl,Diisopropylethylamine,n8,THF,0.19519999999999998
57,0.0,57.0,0.0,57.0,PyBOP,N-methylmorpholine,n2,THF,0.49670000000000003
58,0.0,58.0,0.0,58.0,BOP-Cl,"2,6-Lutidine",n7,DMF,0.8142
59,0.0,59.0,0.0,59.0,BOP-Cl,Diisopropylethylamine,n7,THF,0.6288
60,0.0,60.0,0.0,60.0,TCFH,"2,6-Lutidine",n6,MeCN,0.0159
61,0.0,61.0,0.0,61.0,TFFH,"2,6-Lutidine",n5,THF,0.0116
62,0.0,62.0,0.0,62.0,PyBOP,Diisopropylethylamine,n1,DMF,0.0932
63,0.0,63.0,0.0,63.0,BOP-Cl,1-Methylimidazole,n2,MeCN,0.6058
64,0.0,64.0,0.0,64.0,DPPCl,1-Methylimidazole,n10,MeCN,0.1348
65,0.0,65.0,0.0,65.0,BOP-Cl,N-methylmorpholine,n8,DMF,0.12789999999999999
66,0.0,66.0,0.0,66.0,HATU,N-methylmorpholine,n7,THF,0.0435
67,0.0,67.0,0.0,67.0,HOTU,1-Methylimidazole,n5,THF,0.0426
68,0.0,68.0,0.0,68.0,PFTU,N-methylmorpholine,n3,THF,0.0576
69,0.0,69.0,0.0,69.0,PyBOP,Diisopropylethylamine,n3,THF,0.1067
70,0.0,70.0,0.0,70.0,BOP-Cl,N-methylmorpholine,n5,THF,0.40549999999999997
71,0.0,71.0,0.0,71.0,DPPCl,N-methylmorpholine,n7,THF,0.665
72,0.0,72.0,0.0,72.0,TCFH,1-Methylimidazole,n9,DMF,0.9614
73,0.0,73.0,0.0,73.0,TCFH,1-Methylimidazole,n8,MeCN,0.2028
74,0.0,74.0,0.0,74.0,DPPCl,"2,6-Lutidine",n3,DMF,0.19579999999999997
75,0.0,75.0,0.0,75.0,TFFH,N-methylmorpholine,n2,MeCN,0.46340000000000003
76,0.0,76.0,0.0,76.0,HOTU,"2,6-Lutidine",n9,DMF,0.2825
77,0.0,77.0,0.0,77.0,HATU,"2,6-Lutidine",n1,THF,0.0008
78,0.0,78.0,0.0,78.0,BOP-Cl,1-Methylimidazole,n9,THF,0.33240000000000003
79,0.0,79.0,0.0,79.0,TCFH,N-methylmorpholine,n4,DMF,0.0239
80,1.0,0.0,0.0,0.0,PFTU,N-methylmorpholine,n4,MeCN,0.0361
81,1.0,1.0,0.0,1.0,TCFH,N-methylmorpholine,n10,DMF,0.1164
82,1.0,2.0,0.0,2.0,HATU,"2,6-Lutidine",n10,DMF,0.0974
83,1.0,3.0,0.0,3.0,PyBOP,N-methylmorpholine,n9,DMF,0.22039999999999998
84,1.0,4.0,0.0,4.0,BOP-Cl,"2,6-Lutidine",n7,DMF,0.8142
85,1.0,5.0,0.0,5.0,TFFH,N-methylmorpholine,n10,MeCN,0.0105
86,1.0,6.0,0.0,6.0,DPPCl,N-methylmorpholine,n4,MeCN,0.0552
87,1.0,7.0,0.0,7.0,HOTU,1-Methylimidazole,n6,DMF,0.019299999999999998
