,num_sims,round,experiment,horizon,electrophile_id,ligand_name,nucleophile_id,yield
0,0.0,0.0,0.0,0.0,e10,A-caPhos,nE,0.08781036697607687
1,0.0,1.0,0.0,1.0,e7,BrettPhos,nB,0.34798597759808453
2,0.0,2.0,0.0,2.0,e10,CX-FBu,nI,0.0
3,0.0,3.0,0.0,3.0,e5,CX-PICy,nG,0.4897656042100014
4,0.0,4.0,0.0,4.0,e3,Cy-DavePhos,nA,0.3425454924279036
5,0.0,5.0,0.0,5.0,e3,Cy-vBRIDP,nB,0.1969088720728461
6,0.0,6.0,0.0,6.0,e1,Kwong,nF,0.10667208147925081
7,0.0,7.0,0.0,7.0,e7,MeO-KITPHOS,nC,0.3460257352816679
8,0.0,8.0,0.0,8.0,e4,P(o-Anis)3,nB,0.0
9,0.0,9.0,0.0,9.0,e3,Et-PhenCar-Phos,nD,0.5253882751471781
10,0.0,10.0,0.0,10.0,e7,JackiePhos,nD,1.0
11,0.0,11.0,0.0,11.0,e3,"P(3,5-CF3-Ph)3",nD,0.7625763423557723
12,0.0,12.0,0.0,12.0,e5,P(fur)3,nC,0.48544341215575154
13,0.0,13.0,0.0,13.0,e1,Ph-PhenCar-Phos,nA,0.0493168735571413
14,0.0,14.0,0.0,14.0,e5,PPh2Me,nF,0.2503834083447163
15,0.0,15.0,0.0,15.0,e9,PPhtBu2,nF,0.0
16,0.0,16.0,0.0,16.0,e9,tBPh-CPhos,nG,0.4295593313311919
17,0.0,17.0,0.0,17.0,e9,PPhMe2,nE,0.038062913722982754
18,0.0,18.0,0.0,18.0,e4,Cy-BippyPhos,nE,0.0
19,0.0,19.0,0.0,19.0,e7,PCy3 HBF4,nG,0.0
20,0.0,20.0,0.0,20.0,e5,CgMe-PPh,nE,0.0
21,0.0,21.0,0.0,21.0,e10,PPh3,nG,0.052029634522716195
22,0.0,22.0,0.0,22.0,e9,X-Phos,nC,0.3087399330644902
23,0.0,23.0,0.0,23.0,e7,PnBu3 HBF4,nA,0.3054021878360641
24,0.0,24.0,0.0,24.0,e10,JackiePhos,nI,0.8000271237351139
25,0.0,25.0,0.0,25.0,e7,"P(3,5-CF3-Ph)3",nE,0.0
26,0.0,26.0,0.0,26.0,e5,JackiePhos,nG,0.3194779147352573
27,0.0,27.0,0.0,27.0,e5,Et-PhenCar-Phos,nD,0.9829620400752929
28,0.0,28.0,0.0,28.0,e5,Et-PhenCar-Phos,nE,0.0
29,0.0,29.0,0.0,29.0,e2,JackiePhos,nI,0.7425535119853428
30,0.0,30.0,0.0,30.0,e10,CX-PICy,nI,0.6257894421536173
31,0.0,31.0,0.0,31.0,e7,P(fur)3,nD,0.3086219420496577
32,0.0,32.0,0.0,32.0,e1,JackiePhos,nD,0.6388553775422274
33,0.0,33.0,0.0,33.0,e1,tBPh-CPhos,nA,0.8581656064798885
34,0.0,34.0,0.0,34.0,e4,tBPh-CPhos,nD,0.07080723649141539
35,0.0,35.0,0.0,35.0,e5,JackiePhos,nB,0.4230996522379344
36,0.0,36.0,0.0,36.0,e4,CX-PICy,nE,0.19623221969460933
37,0.0,37.0,0.0,37.0,e3,JackiePhos,nF,0.9652869292001932
38,0.0,38.0,0.0,38.0,e7,JackiePhos,nE,0.0
39,0.0,39.0,0.0,39.0,e10,BrettPhos,nG,0.0
40,0.0,40.0,0.0,40.0,e7,MeO-KITPHOS,nG,0.10664531430768552
41,0.0,41.0,0.0,41.0,e10,Cy-DavePhos,nB,0.5831319074822904
42,0.0,42.0,0.0,42.0,e1,Cy-DavePhos,nD,0.0
43,0.0,43.0,0.0,43.0,e3,X-Phos,nE,0.14451726097922116
44,0.0,44.0,0.0,44.0,e5,PnBu3 HBF4,nC,0.7633716933542695
45,0.0,45.0,0.0,45.0,e10,PnBu3 HBF4,nI,0.3737835722552853
46,0.0,46.0,0.0,46.0,e1,Et-PhenCar-Phos,nF,0.17582878141090938
47,0.0,47.0,0.0,47.0,e9,JackiePhos,nI,0.8396396120460426
48,0.0,48.0,0.0,48.0,e2,JackiePhos,nE,0.11839937239930906
49,0.0,49.0,0.0,49.0,e4,PnBu3 HBF4,nI,0.0
50,0.0,50.0,0.0,50.0,e2,P(fur)3,nI,0.9689832268548132
51,0.0,51.0,0.0,51.0,e2,P(fur)3,nF,0.376851651620009
52,0.0,52.0,0.0,52.0,e4,P(fur)3,nG,0.1065190873502717
53,0.0,53.0,0.0,53.0,e3,PPh2Me,nA,0.0
54,0.0,54.0,0.0,54.0,e5,JackiePhos,nA,0.664023408873025
55,0.0,55.0,0.0,55.0,e1,JackiePhos,nI,0.1694193286752825
56,0.0,56.0,0.0,56.0,e7,tBPh-CPhos,nG,0.16312539058574838
57,0.0,57.0,0.0,57.0,e2,"P(3,5-CF3-Ph)3",nE,0.1700255281412986
58,0.0,58.0,0.0,58.0,e3,CX-PICy,nC,0.26592434431420087
59,0.0,59.0,0.0,59.0,e4,JackiePhos,nI,0.030122520240647654
60,0.0,60.0,0.0,60.0,e3,Cy-vBRIDP,nF,0.6705635793380534
61,0.0,61.0,0.0,61.0,e2,Cy-vBRIDP,nC,0.7220010272198807
62,0.0,62.0,0.0,62.0,e4,Cy-vBRIDP,nD,0.10831369344571662
63,0.0,63.0,0.0,63.0,e4,Cy-vBRIDP,nI,0.0
64,0.0,64.0,0.0,64.0,e4,P(fur)3,nB,0.0
65,0.0,65.0,0.0,65.0,e4,Et-PhenCar-Phos,nI,0.41738936227928236
66,0.0,66.0,0.0,66.0,e1,JackiePhos,nC,0.162867456895473
67,0.0,67.0,0.0,67.0,e5,CX-PICy,nC,0.7288990292850999
68,0.0,68.0,0.0,68.0,e9,CX-PICy,nC,0.29211084716147157
69,0.0,69.0,0.0,69.0,e3,Et-PhenCar-Phos,nG,0.7321210733410932
70,0.0,70.0,0.0,70.0,e3,Et-PhenCar-Phos,nI,0.3382068531509493
71,0.0,71.0,0.0,71.0,e10,Et-PhenCar-Phos,nC,0.9611418449932472
72,0.0,72.0,0.0,72.0,e4,Et-PhenCar-Phos,nC,0.6129044294350134
73,0.0,73.0,0.0,73.0,e5,Et-PhenCar-Phos,nB,0.18627465057751905
74,0.0,74.0,0.0,74.0,e5,Et-PhenCar-Phos,nG,0.7082902414893604
75,0.0,75.0,0.0,75.0,e5,Et-PhenCar-Phos,nF,0.8174527360348861
76,0.0,76.0,0.0,76.0,e7,Et-PhenCar-Phos,nA,0.3096609329481981
77,0.0,77.0,0.0,77.0,e1,Et-PhenCar-Phos,nG,0.2556708415932254
78,0.0,78.0,0.0,78.0,e1,CX-PICy,nF,0.07778082447285195
79,0.0,79.0,0.0,79.0,e3,Et-PhenCar-Phos,nE,0.21829488404632444
80,0.0,80.0,0.0,80.0,e2,tBPh-CPhos,nC,0.609374031048987
81,0.0,81.0,0.0,81.0,e4,tBPh-CPhos,nE,0.011860361487906429
82,0.0,82.0,0.0,82.0,e3,JackiePhos,nG,0.9930566652244416
83,0.0,83.0,0.0,83.0,e4,JackiePhos,nD,0.3571802284467102
84,0.0,84.0,0.0,84.0,e7,JackiePhos,nC,1.0
85,0.0,85.0,0.0,85.0,e10,JackiePhos,nB,0.40553874050736505
86,0.0,86.0,0.0,86.0,e10,JackiePhos,nD,1.0
87,0.0,87.0,0.0,87.0,e10,JackiePhos,nA,0.9937383383896122
88,0.0,88.0,0.0,88.0,e9,JackiePhos,nE,0.09617843393456535
