,num_sims,round,experiment,horizon,electrophile_id,ligand_name,nucleophile_id,yield
0,0.0,0.0,0.0,0.0,e9,A-caPhos,nA,0.0003
1,0.0,1.0,0.0,1.0,e2,BrettPhos,nI,0.3179
2,0.0,2.0,0.0,2.0,e2,CX-FBu,nE,0.0083
3,0.0,3.0,0.0,3.0,e3,CX-PICy,nE,0.1494
4,0.0,4.0,0.0,4.0,e10,Cy-DavePhos,nE,0.11869999999999999
5,0.0,5.0,0.0,5.0,e4,Cy-vBRIDP,nI,0.0434
6,0.0,6.0,0.0,6.0,e1,Kwong,nA,0.08289999999999999
7,0.0,7.0,0.0,7.0,e4,MeO-KITPHOS,nF,0.12269999999999999
8,0.0,8.0,0.0,8.0,e10,P(o-Anis)3,nI,0.1373
9,0.0,9.0,0.0,9.0,e2,Et-PhenCar-Phos,nG,0.20670000000000002
10,0.0,10.0,0.0,10.0,e9,JackiePhos,nI,0.8072
11,0.0,11.0,0.0,11.0,e3,"P(3,5-CF3-Ph)3",nI,0.35409999999999997
12,0.0,12.0,0.0,12.0,e5,P(fur)3,nD,0.7331
13,0.0,13.0,0.0,13.0,e4,Ph-PhenCar-Phos,nA,0.0
14,0.0,14.0,0.0,14.0,e7,PPh2Me,nI,0.09390000000000001
15,0.0,15.0,0.0,15.0,e3,PPhtBu2,nF,0.8034
16,0.0,16.0,0.0,16.0,e5,tBPh-CPhos,nF,0.0095
17,0.0,17.0,0.0,17.0,e2,PPhMe2,nE,0.1882
18,0.0,18.0,0.0,18.0,e4,Cy-BippyPhos,nF,0.1295
19,0.0,19.0,0.0,19.0,e1,PCy3 HBF4,nG,0.0375
20,0.0,20.0,0.0,20.0,e4,CgMe-PPh,nA,0.085
21,0.0,21.0,0.0,21.0,e7,PPh3,nG,0.0608
22,0.0,22.0,0.0,22.0,e1,X-Phos,nD,0.1067
23,0.0,23.0,0.0,23.0,e1,PnBu3 HBF4,nF,0.003
24,0.0,24.0,0.0,24.0,e7,JackiePhos,nE,0.0248
25,0.0,25.0,0.0,25.0,e2,PPhtBu2,nE,0.1761
26,0.0,26.0,0.0,26.0,e10,P(fur)3,nD,0.9801000000000001
