,num_sims,round,experiment,horizon,electrophile_id,ligand_name,nucleophile_id,yield
0,0.0,0.0,0.0,0.0,e1,A-caPhos,nB,0.032845277452679046
1,0.0,1.0,0.0,1.0,e3,BrettPhos,nA,0.14218929019809526
2,0.0,2.0,0.0,2.0,e4,CX-FBu,nE,0.205821905468444
3,0.0,3.0,0.0,3.0,e7,CX-PICy,nI,0.45467272826828703
4,0.0,4.0,0.0,4.0,e3,Cy-DavePhos,nD,0.6456155500637765
5,0.0,5.0,0.0,5.0,e7,Cy-vBRIDP,nF,0.5002450247614303
6,0.0,6.0,0.0,6.0,e4,Kwong,nB,0.044802514012799444
7,0.0,7.0,0.0,7.0,e3,MeO-KITPHOS,nI,0.403062460130173
8,0.0,8.0,0.0,8.0,e4,P(o-Anis)3,nD,0.0
9,0.0,9.0,0.0,9.0,e1,Et-PhenCar-Phos,nA,0.596472128403763
10,0.0,10.0,0.0,10.0,e10,JackiePhos,nF,1.0
11,0.0,11.0,0.0,11.0,e10,"P(3,5-CF3-Ph)3",nD,0.7780457259901634
12,0.0,12.0,0.0,12.0,e4,P(fur)3,nF,0.3336703553547414
13,0.0,13.0,0.0,13.0,e2,Ph-PhenCar-Phos,nC,0.5376757991282907
14,0.0,14.0,0.0,14.0,e10,PPh2Me,nD,1.0
15,0.0,15.0,0.0,15.0,e9,PPhtBu2,nF,0.0
16,0.0,16.0,0.0,16.0,e3,tBPh-CPhos,nI,0.35717247507943656
17,0.0,17.0,0.0,17.0,e7,PPhMe2,nG,0.1273396220955027
18,0.0,18.0,0.0,18.0,e9,Cy-BippyPhos,nB,0.07718094863546306
19,0.0,19.0,0.0,19.0,e7,PCy3 HBF4,nI,0.34291119760175265
20,0.0,20.0,0.0,20.0,e7,CgMe-PPh,nE,0.19538587806104388
21,0.0,21.0,0.0,21.0,e4,PPh3,nI,0.08383740258602504
22,0.0,22.0,0.0,22.0,e1,X-Phos,nB,0.36550516968821917
23,0.0,23.0,0.0,23.0,e1,PnBu3 HBF4,nD,0.0
24,0.0,24.0,0.0,24.0,e5,JackiePhos,nI,0.8609549803448551
25,0.0,25.0,0.0,25.0,e1,PPh2Me,nG,0.047114383927959275
26,0.0,26.0,0.0,26.0,e3,"P(3,5-CF3-Ph)3",nE,0.11209773399512812
27,0.0,27.0,0.0,27.0,e9,Cy-DavePhos,nG,0.35465320767576514
28,0.0,28.0,0.0,28.0,e9,JackiePhos,nG,0.6241263332098732
29,0.0,29.0,0.0,29.0,e2,Et-PhenCar-Phos,nF,0.536234980432914
30,0.0,30.0,0.0,30.0,e4,Ph-PhenCar-Phos,nB,0.0
31,0.0,31.0,0.0,31.0,e5,Cy-vBRIDP,nF,0.0
32,0.0,32.0,0.0,32.0,e1,CX-PICy,nE,0.0
33,0.0,33.0,0.0,33.0,e1,JackiePhos,nE,0.13958539368320555
34,0.0,34.0,0.0,34.0,e5,MeO-KITPHOS,nD,0.6297943985505597
35,0.0,35.0,0.0,35.0,e9,X-Phos,nB,0.0
36,0.0,36.0,0.0,36.0,e5,tBPh-CPhos,nG,0.4056290300607646
37,0.0,37.0,0.0,37.0,e4,PCy3 HBF4,nI,0.0
38,0.0,38.0,0.0,38.0,e2,P(fur)3,nF,0.376851651620009
39,0.0,39.0,0.0,39.0,e4,Et-PhenCar-Phos,nI,0.41738936227928236
40,0.0,40.0,0.0,40.0,e1,PPh2Me,nB,0.0
41,0.0,41.0,0.0,41.0,e9,MeO-KITPHOS,nI,0.42397865442826144
42,0.0,42.0,0.0,42.0,e4,Cy-DavePhos,nC,0.4565654327460248
43,0.0,43.0,0.0,43.0,e9,CX-FBu,nB,0.00968180234524422
44,0.0,44.0,0.0,44.0,e7,CgMe-PPh,nF,1.0
45,0.0,45.0,0.0,45.0,e10,CgMe-PPh,nA,0.2401762845313333
46,0.0,46.0,0.0,46.0,e4,JackiePhos,nD,0.3571802284467102
47,0.0,47.0,0.0,47.0,e4,"P(3,5-CF3-Ph)3",nA,0.0
