,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,TCFH,"2,6-Lutidine_batch3",n2,DMF,0.203822892801197
1,0.0,1.0,0.0,1.0,DPPCl,1-Methylimidazole_batch1,n5,DMF,0.13383700467367501
2,0.0,2.0,0.0,2.0,PyBOP,N-methylmorpholine_batch3,n1,DMF,0.0
3,0.0,3.0,0.0,3.0,HATU,N-methylmorpholine_batch5,n2,DMF,0.6444473437218079
4,0.0,4.0,0.0,4.0,BOP-Cl,1-Methylimidazole_batch4,n1,MeCN,0.2783588103112493
5,0.0,5.0,0.0,5.0,HOTU,N-methylmorpholine_batch1,n6,THF,0.039105418102884336
6,0.0,6.0,0.0,6.0,TFFH,"2,6-Lutidine_batch2",n10,MeCN,0.023611785427262083
7,0.0,7.0,0.0,7.0,PFTU,1-Methylimidazole_batch4,n10,DMF,0.17534183851014645
8,0.0,8.0,0.0,8.0,HATU,Diisopropylethylamine_batch3,n5,THF,0.005779319455428264
9,0.0,9.0,0.0,9.0,BOP-Cl,Diisopropylethylamine_batch4,n5,THF,0.45260439019416543
10,0.0,10.0,0.0,10.0,BOP-Cl,N-methylmorpholine_batch4,n6,THF,0.003261486612500206
11,0.0,11.0,0.0,11.0,TCFH,1-Methylimidazole_batch3,n10,MeCN,0.0
12,0.0,12.0,0.0,12.0,HATU,Diisopropylethylamine_batch1,n10,THF,0.07738650928668632
13,0.0,13.0,0.0,13.0,PFTU,N-methylmorpholine_batch3,n10,MeCN,0.14648585801904443
14,0.0,14.0,0.0,14.0,DPPCl,1-Methylimidazole_batch2,n6,DMF,0.009482960600471636
15,0.0,15.0,0.0,15.0,HOTU,Diisopropylethylamine_batch1,n9,MeCN,0.06037033305109814
16,0.0,16.0,0.0,16.0,BOP-Cl,1-Methylimidazole_batch5,n8,DMF,0.34429138695919115
17,0.0,17.0,0.0,17.0,HATU,N-methylmorpholine_batch4,n10,MeCN,0.01557751892871758
18,0.0,18.0,0.0,18.0,TFFH,"2,6-Lutidine_batch1",n3,MeCN,0.24163719492751862
19,0.0,19.0,0.0,19.0,BOP-Cl,1-Methylimidazole_batch2,n1,DMF,0.3419481821588213
20,0.0,20.0,0.0,20.0,PFTU,"2,6-Lutidine_batch3",n4,MeCN,0.025954033980254688
21,0.0,21.0,0.0,21.0,BOP-Cl,"2,6-Lutidine_batch1",n7,DMF,0.8334951423710854
22,0.0,22.0,0.0,22.0,BOP-Cl,N-methylmorpholine_batch1,n9,THF,0.1944119367740299
23,0.0,23.0,0.0,23.0,BOP-Cl,"2,6-Lutidine_batch1",n5,MeCN,0.3120049556587102
24,0.0,24.0,0.0,24.0,BOP-Cl,N-methylmorpholine_batch3,n10,MeCN,0.0
25,0.0,25.0,0.0,25.0,PyBOP,Diisopropylethylamine_batch2,n5,THF,0.01373933131486279
26,0.0,26.0,0.0,26.0,TFFH,1-Methylimidazole_batch3,n7,MeCN,0.4823462718316843
27,0.0,27.0,0.0,27.0,TFFH,N-methylmorpholine_batch3,n3,THF,0.1864530152506714
28,0.0,28.0,0.0,28.0,TFFH,Diisopropylethylamine_batch5,n9,THF,0.2586348807044762
29,0.0,29.0,0.0,29.0,BOP-Cl,N-methylmorpholine_batch1,n2,MeCN,0.5137361237516995
30,0.0,30.0,0.0,30.0,BOP-Cl,1-Methylimidazole_batch4,n8,THF,0.3380754941917148
31,0.0,31.0,0.0,31.0,BOP-Cl,"2,6-Lutidine_batch2",n10,MeCN,0.01875968828978509
32,0.0,32.0,0.0,32.0,TFFH,N-methylmorpholine_batch4,n5,MeCN,0.1795085103285259
33,0.0,33.0,0.0,33.0,TCFH,Diisopropylethylamine_batch2,n2,MeCN,0.2215910856831718
34,0.0,34.0,0.0,34.0,BOP-Cl,1-Methylimidazole_batch4,n3,DMF,0.13965794189434025
35,0.0,35.0,0.0,35.0,HATU,"2,6-Lutidine_batch1",n2,DMF,0.6398945667053634
36,0.0,36.0,0.0,36.0,HATU,1-Methylimidazole_batch3,n3,MeCN,0.1971293724014563
37,0.0,37.0,0.0,37.0,HATU,N-methylmorpholine_batch4,n8,DMF,0.1714595709135404
38,0.0,38.0,0.0,38.0,HATU,N-methylmorpholine_batch1,n4,MeCN,0.12397991776961981
39,0.0,39.0,0.0,39.0,TFFH,1-Methylimidazole_batch4,n5,THF,0.08300819528959946
40,0.0,40.0,0.0,40.0,TCFH,"2,6-Lutidine_batch5",n2,THF,0.3662067910580319
