,num_sims,round,experiment,horizon,electrophile_id,ligand_name,nucleophile_id,yield
0,0.0,0.0,0.0,0.0,e10,A-caPhos,nA,0.1773929217362115
1,0.0,1.0,0.0,1.0,e9,BrettPhos,nA,0.0
2,0.0,2.0,0.0,2.0,e9,CX-FBu,nE,0.0
3,0.0,3.0,0.0,3.0,e7,CX-PICy,nF,0.22902081669037883
4,0.0,4.0,0.0,4.0,e10,Cy-DavePhos,nF,0.6589744995234813
5,0.0,5.0,0.0,5.0,e7,Cy-vBRIDP,nG,0.2573208089574418
6,0.0,6.0,0.0,6.0,e3,Kwong,nB,0.048041138507949895
7,0.0,7.0,0.0,7.0,e4,MeO-KITPHOS,nE,0.0
8,0.0,8.0,0.0,8.0,e2,P(o-Anis)3,nI,0.18416767039135584
9,0.0,9.0,0.0,9.0,e4,Et-PhenCar-Phos,nD,0.1665136845277936
10,0.0,10.0,0.0,10.0,e3,JackiePhos,nG,0.9930566652244416
11,0.0,11.0,0.0,11.0,e2,"P(3,5-CF3-Ph)3",nE,0.1700255281412986
12,0.0,12.0,0.0,12.0,e2,P(fur)3,nB,0.14212388046857816
13,0.0,13.0,0.0,13.0,e5,Ph-PhenCar-Phos,nG,0.0
14,0.0,14.0,0.0,14.0,e5,PPh2Me,nI,0.058443861093026045
15,0.0,15.0,0.0,15.0,e4,PPhtBu2,nA,0.0
16,0.0,16.0,0.0,16.0,e2,tBPh-CPhos,nG,0.13092358558664705
17,0.0,17.0,0.0,17.0,e7,PPhMe2,nI,0.2025645884260127
18,0.0,18.0,0.0,18.0,e10,Cy-BippyPhos,nI,0.6455008366063489
19,0.0,19.0,0.0,19.0,e3,PCy3 HBF4,nD,0.5080777963404925
20,0.0,20.0,0.0,20.0,e5,CgMe-PPh,nI,0.8428895601904255
21,0.0,21.0,0.0,21.0,e9,PPh3,nE,0.12459960715285792
22,0.0,22.0,0.0,22.0,e7,X-Phos,nE,0.15203361031785945
23,0.0,23.0,0.0,23.0,e9,PnBu3 HBF4,nC,0.4545897343732295
24,0.0,24.0,0.0,24.0,e3,JackiePhos,nA,0.6017182507171214
25,0.0,25.0,0.0,25.0,e9,CgMe-PPh,nF,1.0
26,0.0,26.0,0.0,26.0,e10,Cy-DavePhos,nE,0.2209523237984759
27,0.0,27.0,0.0,27.0,e7,Cy-BippyPhos,nA,0.5376933594589431
28,0.0,28.0,0.0,28.0,e9,CgMe-PPh,nD,0.445024499591778
29,0.0,29.0,0.0,29.0,e5,PCy3 HBF4,nI,0.24602991642653457
30,0.0,30.0,0.0,30.0,e1,JackiePhos,nB,0.12177464190764214
31,0.0,31.0,0.0,31.0,e1,PnBu3 HBF4,nB,0.0
32,0.0,32.0,0.0,32.0,e4,CgMe-PPh,nI,0.0
33,0.0,33.0,0.0,33.0,e3,Cy-BippyPhos,nF,0.4703709865353101
34,0.0,34.0,0.0,34.0,e1,Cy-vBRIDP,nF,0.0
35,0.0,35.0,0.0,35.0,e2,CX-PICy,nF,0.40029355481133877
36,0.0,36.0,0.0,36.0,e4,PPhMe2,nD,0.0
37,0.0,37.0,0.0,37.0,e5,P(o-Anis)3,nG,0.0
38,0.0,38.0,0.0,38.0,e4,A-caPhos,nC,0.1879600286978648
39,0.0,39.0,0.0,39.0,e4,"P(3,5-CF3-Ph)3",nF,0.0
40,0.0,40.0,0.0,40.0,e5,Et-PhenCar-Phos,nB,0.18627465057751905
41,0.0,41.0,0.0,41.0,e5,X-Phos,nE,0.13440047803865696
42,0.0,42.0,0.0,42.0,e3,P(fur)3,nE,0.0
43,0.0,43.0,0.0,43.0,e4,tBPh-CPhos,nE,0.011860361487906429
44,0.0,44.0,0.0,44.0,e5,PPh3,nB,0.24535793210491177
45,0.0,45.0,0.0,45.0,e5,Cy-DavePhos,nA,0.7269675168028885
46,0.0,46.0,0.0,46.0,e2,JackiePhos,nD,1.0
47,0.0,47.0,0.0,47.0,e9,JackiePhos,nD,0.8228522685295135
48,0.0,48.0,0.0,48.0,e7,PPh2Me,nB,0.016420642448433265
49,0.0,49.0,0.0,49.0,e5,Cy-BippyPhos,nG,0.5553579142020272
