,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,PFTU,"2,6-Lutidine",n9,MeCN,0.0116
1,0.0,1.0,0.0,1.0,TCFH,1-Methylimidazole,n1,DMF,0.3921
2,0.0,2.0,0.0,2.0,HATU,1-Methylimidazole,n10,DMF,0.226
3,0.0,3.0,0.0,3.0,PyBOP,"2,6-Lutidine",n5,DMF,0.0067
4,0.0,4.0,0.0,4.0,BOP-Cl,1-Methylimidazole,n6,THF,0.023
5,0.0,5.0,0.0,5.0,TFFH,Diisopropylethylamine,n4,DMF,0.0735
6,0.0,6.0,0.0,6.0,DPPCl,Diisopropylethylamine,n3,DMF,0.2576
7,0.0,7.0,0.0,7.0,HOTU,Diisopropylethylamine,n1,THF,0.032
8,0.0,8.0,0.0,8.0,TCFH,1-Methylimidazole,n1,MeCN,0.1075
9,0.0,9.0,0.0,9.0,DPPCl,N-methylmorpholine,n4,DMF,0.0464
10,0.0,10.0,0.0,10.0,HATU,1-Methylimidazole,n2,DMF,0.6209
11,0.0,11.0,0.0,11.0,HATU,N-methylmorpholine,n9,MeCN,0.19940000000000002
12,0.0,12.0,0.0,12.0,TFFH,"2,6-Lutidine",n6,DMF,0.0302
13,0.0,13.0,0.0,13.0,HOTU,N-methylmorpholine,n9,THF,0.3004
14,0.0,14.0,0.0,14.0,BOP-Cl,1-Methylimidazole,n1,THF,0.4202
15,0.0,15.0,0.0,15.0,PFTU,Diisopropylethylamine,n3,THF,0.028399999999999998
16,0.0,16.0,0.0,16.0,PyBOP,N-methylmorpholine,n1,THF,0.08560000000000001
17,0.0,17.0,0.0,17.0,TCFH,"2,6-Lutidine",n9,MeCN,0.3439
18,0.0,18.0,0.0,18.0,BOP-Cl,1-Methylimidazole,n2,THF,0.3759
19,0.0,19.0,0.0,19.0,HATU,1-Methylimidazole,n1,THF,0.0262
20,0.0,20.0,0.0,20.0,HOTU,"2,6-Lutidine",n3,THF,0.0262
21,0.0,21.0,0.0,21.0,DPPCl,"2,6-Lutidine",n7,THF,0.3465
22,0.0,22.0,0.0,22.0,TCFH,N-methylmorpholine,n7,THF,0.40049999999999997
23,0.0,23.0,0.0,23.0,BOP-Cl,N-methylmorpholine,n8,DMF,0.12789999999999999
24,0.0,24.0,0.0,24.0,TFFH,1-Methylimidazole,n3,THF,0.4534
25,0.0,25.0,0.0,25.0,DPPCl,1-Methylimidazole,n3,THF,0.2311
26,0.0,26.0,0.0,26.0,PyBOP,N-methylmorpholine,n3,DMF,0.1116
