,num_sims,round,experiment,horizon,electrophile_id,ligand_name,nucleophile_id,yield
0,0.0,0.0,0.0,0.0,e7,Cy-vBRIDP,nA,0.47390689613967946
1,0.0,1.0,0.0,1.0,e10,Cy-vBRIDP,nB,0.3104258201386733
2,0.0,2.0,0.0,2.0,e1,Cy-vBRIDP,nI,0.3054776263119326
3,0.0,3.0,0.0,3.0,e3,Cy-vBRIDP,nB,0.1969088720728461
4,0.0,4.0,0.0,4.0,e7,Cy-vBRIDP,nD,0.3920032314917167
5,0.0,5.0,0.0,5.0,e7,Cy-vBRIDP,nE,0.28549641538369225
6,0.0,6.0,0.0,6.0,e5,Cy-vBRIDP,nF,0.0
7,0.0,7.0,0.0,7.0,e2,Cy-vBRIDP,nB,0.2201643655884807
8,0.0,8.0,0.0,8.0,e7,Cy-vBRIDP,nG,0.2573208089574418
9,0.0,9.0,0.0,9.0,e9,Cy-vBRIDP,nI,0.6333480402210309
10,0.0,10.0,0.0,10.0,e9,Cy-vBRIDP,nE,0.12621046141432118
11,0.0,11.0,0.0,11.0,e4,Cy-vBRIDP,nI,0.0
12,0.0,12.0,0.0,12.0,e2,Et-PhenCar-Phos,nG,0.2466502576646975
13,0.0,13.0,0.0,13.0,e9,Cy-vBRIDP,nB,0.39318425088296705
14,0.0,14.0,0.0,14.0,e4,Cy-vBRIDP,nF,0.0
15,0.0,15.0,0.0,15.0,e3,Cy-vBRIDP,nC,0.5026025574414669
16,0.0,16.0,0.0,16.0,e4,Cy-vBRIDP,nG,0.2938288492065358
17,0.0,17.0,0.0,17.0,e7,Cy-vBRIDP,nB,0.07813606081991244
18,0.0,18.0,0.0,18.0,e9,"P(3,5-CF3-Ph)3",nA,0.6307132510593234
19,0.0,19.0,0.0,19.0,e10,"P(3,5-CF3-Ph)3",nD,0.7780457259901634
20,0.0,20.0,0.0,20.0,e4,"P(3,5-CF3-Ph)3",nD,0.03416334148272807
21,0.0,21.0,0.0,21.0,e10,"P(3,5-CF3-Ph)3",nF,0.9750620314912187
22,0.0,22.0,0.0,22.0,e3,"P(3,5-CF3-Ph)3",nI,0.30015012307607786
23,0.0,23.0,0.0,23.0,e10,"P(3,5-CF3-Ph)3",nA,0.71976818072851
24,0.0,24.0,0.0,24.0,e1,"P(3,5-CF3-Ph)3",nB,0.0
25,0.0,25.0,0.0,25.0,e4,"P(3,5-CF3-Ph)3",nE,0.2666632958337526
26,0.0,26.0,0.0,26.0,e7,"P(3,5-CF3-Ph)3",nI,0.4505178392825852
