,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,PFTU,Diisopropylethylamine,n6,DMF,0.032400000000000005
1,0.0,1.0,0.0,1.0,TCFH,Diisopropylethylamine,n6,MeCN,0.0636
2,0.0,2.0,0.0,2.0,HATU,Diisopropylethylamine,n2,MeCN,0.5305
3,0.0,3.0,0.0,3.0,PyBOP,N-methylmorpholine,n2,THF,0.49670000000000003
4,0.0,4.0,0.0,4.0,BOP-Cl,1-Methylimidazole,n8,MeCN,0.2341
5,0.0,5.0,0.0,5.0,TFFH,"2,6-Lutidine",n2,THF,0.20309999999999997
6,0.0,6.0,0.0,6.0,DPPCl,1-Methylimidazole,n3,DMF,0.3062
7,0.0,7.0,0.0,7.0,HOTU,"2,6-Lutidine",n3,MeCN,0.0382
8,0.0,8.0,0.0,8.0,HATU,N-methylmorpholine,n8,DMF,0.1859
9,0.0,9.0,0.0,9.0,PyBOP,Diisopropylethylamine,n3,THF,0.1067
10,0.0,10.0,0.0,10.0,DPPCl,1-Methylimidazole,n8,DMF,0.245
11,0.0,11.0,0.0,11.0,HATU,"2,6-Lutidine",n4,DMF,0.25420000000000004
12,0.0,12.0,0.0,12.0,BOP-Cl,Diisopropylethylamine,n3,DMF,0.0418
13,0.0,13.0,0.0,13.0,PyBOP,N-methylmorpholine,n5,THF,0.0053
14,0.0,14.0,0.0,14.0,HATU,"2,6-Lutidine",n4,THF,0.0246
15,0.0,15.0,0.0,15.0,TFFH,N-methylmorpholine,n2,THF,0.5754
16,0.0,16.0,0.0,16.0,TFFH,1-Methylimidazole,n10,DMF,0.02
17,0.0,17.0,0.0,17.0,DPPCl,Diisopropylethylamine,n8,THF,0.19519999999999998
18,0.0,18.0,0.0,18.0,TFFH,1-Methylimidazole,n3,THF,0.4534
19,0.0,19.0,0.0,19.0,TFFH,1-Methylimidazole,n5,THF,0.07690000000000001
20,0.0,20.0,0.0,20.0,DPPCl,"2,6-Lutidine",n10,MeCN,0.1092
21,0.0,21.0,0.0,21.0,TFFH,N-methylmorpholine,n6,MeCN,0.028999999999999998
22,0.0,22.0,0.0,22.0,HATU,"2,6-Lutidine",n9,THF,0.067
23,0.0,23.0,0.0,23.0,PyBOP,Diisopropylethylamine,n4,DMF,0.2211
24,0.0,24.0,0.0,24.0,DPPCl,N-methylmorpholine,n2,DMF,0.5584
25,0.0,25.0,0.0,25.0,DPPCl,Diisopropylethylamine,n7,THF,0.4888
26,0.0,26.0,0.0,26.0,DPPCl,Diisopropylethylamine,n6,MeCN,0.0151
27,0.0,27.0,0.0,27.0,DPPCl,1-Methylimidazole,n4,MeCN,0.0392
28,0.0,28.0,0.0,28.0,DPPCl,"2,6-Lutidine",n6,THF,0.0192
29,0.0,29.0,0.0,29.0,PyBOP,"2,6-Lutidine",n2,MeCN,0.6222
30,0.0,30.0,0.0,30.0,PyBOP,1-Methylimidazole,n6,DMF,0.024399999999999998
31,0.0,31.0,0.0,31.0,PyBOP,Diisopropylethylamine,n10,MeCN,0.4252
32,0.0,32.0,0.0,32.0,PyBOP,Diisopropylethylamine,n7,THF,0.1741
33,0.0,33.0,0.0,33.0,PyBOP,"2,6-Lutidine",n9,MeCN,0.1159
34,0.0,34.0,0.0,34.0,TFFH,Diisopropylethylamine,n4,DMF,0.0735
35,0.0,35.0,0.0,35.0,PyBOP,Diisopropylethylamine,n1,DMF,0.0932
36,0.0,36.0,0.0,36.0,HATU,1-Methylimidazole,n4,DMF,0.1304
37,0.0,37.0,0.0,37.0,BOP-Cl,Diisopropylethylamine,n10,DMF,0.0625
38,0.0,38.0,0.0,38.0,TCFH,"2,6-Lutidine",n5,DMF,0.0922
39,0.0,39.0,0.0,39.0,PyBOP,"2,6-Lutidine",n8,THF,0.1433
40,0.0,40.0,0.0,40.0,DPPCl,1-Methylimidazole,n7,DMF,0.45880000000000004
41,0.0,41.0,0.0,41.0,DPPCl,1-Methylimidazole,n3,THF,0.2311
42,0.0,42.0,0.0,42.0,DPPCl,Diisopropylethylamine,n5,DMF,0.4092
43,0.0,43.0,0.0,43.0,DPPCl,N-methylmorpholine,n6,THF,0.0146
44,0.0,44.0,0.0,44.0,DPPCl,Diisopropylethylamine,n6,DMF,0.0169
45,0.0,45.0,0.0,45.0,HATU,1-Methylimidazole,n1,DMF,0.0281
46,0.0,46.0,0.0,46.0,TFFH,N-methylmorpholine,n9,THF,0.1808
47,0.0,47.0,0.0,47.0,PyBOP,N-methylmorpholine,n10,THF,0.038599999999999995
48,0.0,48.0,0.0,48.0,TFFH,"2,6-Lutidine",n10,MeCN,0.0101
49,0.0,49.0,0.0,49.0,DPPCl,N-methylmorpholine,n8,THF,0.3425
