,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,PFTU,Diisopropylethylamine,n9,DMF,0.146
1,0.0,1.0,0.0,1.0,TCFH,"2,6-Lutidine",n9,MeCN,0.3439
2,0.0,2.0,0.0,2.0,HATU,N-methylmorpholine,n4,MeCN,0.1158
3,0.0,3.0,0.0,3.0,PyBOP,Diisopropylethylamine,n3,DMF,0.30269999999999997
4,0.0,4.0,0.0,4.0,BOP-Cl,Diisopropylethylamine,n6,DMF,0.0377
5,0.0,5.0,0.0,5.0,TFFH,1-Methylimidazole,n3,DMF,0.4775
6,0.0,6.0,0.0,6.0,DPPCl,1-Methylimidazole,n3,THF,0.2311
7,0.0,7.0,0.0,7.0,HOTU,"2,6-Lutidine",n8,MeCN,0.2546
8,0.0,8.0,0.0,8.0,TFFH,Diisopropylethylamine,n4,THF,0.1954
9,0.0,9.0,0.0,9.0,TCFH,Diisopropylethylamine,n3,DMF,0.0
10,0.0,10.0,0.0,10.0,PyBOP,"2,6-Lutidine",n7,DMF,0.1503
11,0.0,11.0,0.0,11.0,HOTU,N-methylmorpholine,n3,DMF,0.3796
12,0.0,12.0,0.0,12.0,DPPCl,1-Methylimidazole,n7,MeCN,0.39740000000000003
13,0.0,13.0,0.0,13.0,TFFH,1-Methylimidazole,n4,THF,0.061900000000000004
14,0.0,14.0,0.0,14.0,HOTU,N-methylmorpholine,n9,MeCN,0.16620000000000001
15,0.0,15.0,0.0,15.0,DPPCl,N-methylmorpholine,n5,DMF,0.3588
16,0.0,16.0,0.0,16.0,PFTU,1-Methylimidazole,n7,THF,0.0398
17,0.0,17.0,0.0,17.0,DPPCl,N-methylmorpholine,n7,THF,0.665
18,0.0,18.0,0.0,18.0,DPPCl,"2,6-Lutidine",n10,MeCN,0.1092
19,0.0,19.0,0.0,19.0,HATU,Diisopropylethylamine,n6,DMF,0.04
20,0.0,20.0,0.0,20.0,PyBOP,Diisopropylethylamine,n10,THF,0.0354
21,0.0,21.0,0.0,21.0,DPPCl,"2,6-Lutidine",n9,MeCN,0.2349
22,0.0,22.0,0.0,22.0,HOTU,1-Methylimidazole,n2,MeCN,0.5919
23,0.0,23.0,0.0,23.0,HOTU,1-Methylimidazole,n5,DMF,0.14150000000000001
24,0.0,24.0,0.0,24.0,BOP-Cl,Diisopropylethylamine,n9,THF,0.37229999999999996
25,0.0,25.0,0.0,25.0,BOP-Cl,Diisopropylethylamine,n10,MeCN,0.0604
26,0.0,26.0,0.0,26.0,DPPCl,N-methylmorpholine,n3,DMF,0.5028
27,0.0,27.0,0.0,27.0,DPPCl,N-methylmorpholine,n3,MeCN,0.5146999999999999
28,0.0,28.0,0.0,28.0,DPPCl,1-Methylimidazole,n4,DMF,0.0548
29,0.0,29.0,0.0,29.0,TFFH,Diisopropylethylamine,n1,DMF,0.20170000000000002
30,0.0,30.0,0.0,30.0,HOTU,"2,6-Lutidine",n5,THF,0.0074
31,0.0,31.0,0.0,31.0,TCFH,N-methylmorpholine,n6,MeCN,0.0209
32,0.0,32.0,0.0,32.0,DPPCl,Diisopropylethylamine,n6,DMF,0.0169
33,0.0,33.0,0.0,33.0,TFFH,N-methylmorpholine,n6,THF,0.026099999999999998
34,0.0,34.0,0.0,34.0,DPPCl,"2,6-Lutidine",n3,DMF,0.19579999999999997
35,0.0,35.0,0.0,35.0,HOTU,Diisopropylethylamine,n1,DMF,0.0504
36,0.0,36.0,0.0,36.0,PyBOP,"2,6-Lutidine",n8,MeCN,0.1484
37,0.0,37.0,0.0,37.0,DPPCl,Diisopropylethylamine,n10,DMF,0.0298
