,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,DPPCl,"2,6-Lutidine",n9,MeCN,0.2349
1,0.0,1.0,0.0,1.0,HOTU,Diisopropylethylamine,n3,THF,0.0
2,0.0,2.0,0.0,2.0,BOP-Cl,Diisopropylethylamine,n6,MeCN,0.053
3,0.0,3.0,0.0,3.0,TFFH,1-Methylimidazole,n7,MeCN,0.4497
4,0.0,4.0,0.0,4.0,TFFH,1-Methylimidazole,n1,DMF,0.1151
5,0.0,5.0,0.0,5.0,DPPCl,"2,6-Lutidine",n7,MeCN,0.5942000000000001
6,0.0,6.0,0.0,6.0,TCFH,"2,6-Lutidine",n3,MeCN,0.0521
7,0.0,7.0,0.0,7.0,PFTU,N-methylmorpholine,n1,DMF,0.0013
8,0.0,8.0,0.0,8.0,HATU,1-Methylimidazole,n5,THF,0.022099999999999998
9,0.0,9.0,0.0,9.0,TFFH,N-methylmorpholine,n5,THF,0.0521
10,0.0,10.0,0.0,10.0,BOP-Cl,"2,6-Lutidine",n6,MeCN,0.16149999999999998
11,0.0,11.0,0.0,11.0,PyBOP,1-Methylimidazole,n10,THF,0.10099999999999999
12,0.0,12.0,0.0,12.0,DPPCl,1-Methylimidazole,n1,MeCN,0.46340000000000003
13,0.0,13.0,0.0,13.0,PyBOP,1-Methylimidazole,n4,DMF,0.1636
14,0.0,14.0,0.0,14.0,TCFH,"2,6-Lutidine",n6,THF,0.1659
15,0.0,15.0,0.0,15.0,PFTU,1-Methylimidazole,n9,MeCN,0.0277
16,0.0,16.0,0.0,16.0,TCFH,N-methylmorpholine,n8,DMF,0.20920000000000002
17,0.0,17.0,0.0,17.0,HATU,"2,6-Lutidine",n2,DMF,0.6334000000000001
18,0.0,18.0,0.0,18.0,DPPCl,1-Methylimidazole,n9,MeCN,0.40490000000000004
19,0.0,19.0,0.0,19.0,TFFH,Diisopropylethylamine,n2,MeCN,0.24789999999999998
20,0.0,20.0,0.0,20.0,PyBOP,N-methylmorpholine,n3,DMF,0.1116
21,0.0,21.0,0.0,21.0,BOP-Cl,1-Methylimidazole,n1,THF,0.4202
22,0.0,22.0,0.0,22.0,DPPCl,Diisopropylethylamine,n3,THF,0.5415
23,0.0,23.0,0.0,23.0,PFTU,N-methylmorpholine,n7,DMF,0.1517
24,0.0,24.0,0.0,24.0,DPPCl,1-Methylimidazole,n4,THF,0.0739
25,0.0,25.0,0.0,25.0,HOTU,1-Methylimidazole,n1,MeCN,0.0587
26,0.0,26.0,0.0,26.0,HOTU,"2,6-Lutidine",n5,THF,0.0074
27,0.0,27.0,0.0,27.0,TFFH,1-Methylimidazole,n6,MeCN,0.0254
28,0.0,28.0,0.0,28.0,HATU,"2,6-Lutidine",n3,THF,0.006500000000000001
29,0.0,29.0,0.0,29.0,TCFH,"2,6-Lutidine",n2,MeCN,0.34600000000000003
30,0.0,30.0,0.0,30.0,DPPCl,Diisopropylethylamine,n5,MeCN,0.3774
31,0.0,31.0,0.0,31.0,HATU,Diisopropylethylamine,n5,DMF,0.305
32,0.0,32.0,0.0,32.0,BOP-Cl,1-Methylimidazole,n5,MeCN,0.084
33,0.0,33.0,0.0,33.0,HATU,Diisopropylethylamine,n2,MeCN,0.5305
34,0.0,34.0,0.0,34.0,HATU,N-methylmorpholine,n5,DMF,0.0462
35,0.0,35.0,0.0,35.0,HOTU,Diisopropylethylamine,n7,DMF,0.0959
36,0.0,36.0,0.0,36.0,PFTU,"2,6-Lutidine",n6,MeCN,0.005600000000000001
37,0.0,37.0,0.0,37.0,DPPCl,N-methylmorpholine,n10,DMF,0.008199999999999999
38,0.0,38.0,0.0,38.0,DPPCl,1-Methylimidazole,n10,DMF,0.0646
39,0.0,39.0,0.0,39.0,PyBOP,"2,6-Lutidine",n6,THF,0.0106
40,0.0,40.0,0.0,40.0,DPPCl,"2,6-Lutidine",n8,DMF,0.3129
41,0.0,41.0,0.0,41.0,PyBOP,1-Methylimidazole,n5,DMF,0.0542
42,0.0,42.0,0.0,42.0,DPPCl,N-methylmorpholine,n4,THF,0.048499999999999995
43,0.0,43.0,0.0,43.0,HATU,1-Methylimidazole,n7,DMF,0.5537
44,0.0,44.0,0.0,44.0,DPPCl,1-Methylimidazole,n5,MeCN,0.2585
45,0.0,45.0,0.0,45.0,TFFH,1-Methylimidazole,n4,DMF,0.054299999999999994
46,0.0,46.0,0.0,46.0,BOP-Cl,1-Methylimidazole,n9,MeCN,0.4537
47,0.0,47.0,0.0,47.0,TCFH,1-Methylimidazole,n3,DMF,0.5342
48,0.0,48.0,0.0,48.0,TCFH,N-methylmorpholine,n6,DMF,0.14800000000000002
49,0.0,49.0,0.0,49.0,TCFH,N-methylmorpholine,n9,DMF,0.0645
50,0.0,50.0,0.0,50.0,DPPCl,1-Methylimidazole,n1,THF,0.2065
51,0.0,51.0,0.0,51.0,HATU,1-Methylimidazole,n7,MeCN,0.4561
52,0.0,52.0,0.0,52.0,BOP-Cl,"2,6-Lutidine",n1,MeCN,0.0724
53,0.0,53.0,0.0,53.0,DPPCl,N-methylmorpholine,n10,THF,0.0092
54,0.0,54.0,0.0,54.0,BOP-Cl,"2,6-Lutidine",n7,THF,0.039
55,0.0,55.0,0.0,55.0,TFFH,1-Methylimidazole,n10,MeCN,0.0085
56,0.0,56.0,0.0,56.0,PFTU,N-methylmorpholine,n7,MeCN,0.042300000000000004
57,0.0,57.0,0.0,57.0,HATU,"2,6-Lutidine",n3,DMF,0.1189
58,0.0,58.0,0.0,58.0,HATU,Diisopropylethylamine,n1,MeCN,0.2849
59,0.0,59.0,0.0,59.0,DPPCl,"2,6-Lutidine",n6,THF,0.0192
60,0.0,60.0,0.0,60.0,PyBOP,1-Methylimidazole,n2,MeCN,0.6375
61,0.0,61.0,0.0,61.0,PFTU,1-Methylimidazole,n7,MeCN,0.0634
62,0.0,62.0,0.0,62.0,PyBOP,1-Methylimidazole,n8,MeCN,0.1776
63,0.0,63.0,0.0,63.0,HATU,"2,6-Lutidine",n10,MeCN,0.1759
64,0.0,64.0,0.0,64.0,HATU,"2,6-Lutidine",n4,THF,0.0246
65,0.0,65.0,0.0,65.0,DPPCl,"2,6-Lutidine",n9,DMF,0.1997
66,0.0,66.0,0.0,66.0,DPPCl,1-Methylimidazole,n1,DMF,0.1409
67,0.0,67.0,0.0,67.0,HATU,"2,6-Lutidine",n9,MeCN,0.2151
68,0.0,68.0,0.0,68.0,HATU,"2,6-Lutidine",n9,THF,0.067
69,0.0,69.0,0.0,69.0,TCFH,"2,6-Lutidine",n5,MeCN,0.1405
70,0.0,70.0,0.0,70.0,DPPCl,N-methylmorpholine,n7,MeCN,0.6969
71,0.0,71.0,0.0,71.0,HOTU,1-Methylimidazole,n2,MeCN,0.5919
72,0.0,72.0,0.0,72.0,PyBOP,N-methylmorpholine,n2,THF,0.49670000000000003
73,0.0,73.0,0.0,73.0,HATU,"2,6-Lutidine",n6,THF,0.0043
74,0.0,74.0,0.0,74.0,PyBOP,"2,6-Lutidine",n10,DMF,0.0137
75,0.0,75.0,0.0,75.0,PyBOP,N-methylmorpholine,n6,DMF,0.0177
76,0.0,76.0,0.0,76.0,DPPCl,Diisopropylethylamine,n4,THF,0.059000000000000004
77,0.0,77.0,0.0,77.0,BOP-Cl,N-methylmorpholine,n3,THF,0.5494
78,0.0,78.0,0.0,78.0,TCFH,1-Methylimidazole,n8,MeCN,0.2028
79,0.0,79.0,0.0,79.0,BOP-Cl,Diisopropylethylamine,n2,DMF,0.0318
80,0.0,80.0,0.0,80.0,TCFH,N-methylmorpholine,n4,DMF,0.0239
81,0.0,81.0,0.0,81.0,BOP-Cl,1-Methylimidazole,n8,MeCN,0.2341
82,0.0,82.0,0.0,82.0,PyBOP,Diisopropylethylamine,n8,DMF,0.25420000000000004
83,0.0,83.0,0.0,83.0,HOTU,"2,6-Lutidine",n4,DMF,0.0388
84,0.0,84.0,0.0,84.0,BOP-Cl,"2,6-Lutidine",n8,THF,0.1058
85,0.0,85.0,0.0,85.0,PyBOP,Diisopropylethylamine,n9,THF,0.2933
86,0.0,86.0,0.0,86.0,TFFH,N-methylmorpholine,n4,MeCN,0.061900000000000004
