,num_sims,round,experiment,horizon,electrophile_id,ligand_name,nucleophile_id,yield
0,0.0,0.0,0.0,0.0,e9,Cy-BippyPhos,nF,0.9525
1,0.0,1.0,0.0,1.0,e2,PnBu3 HBF4,nB,0.026600000000000002
2,0.0,2.0,0.0,2.0,e4,BrettPhos,nI,0.0125
3,0.0,3.0,0.0,3.0,e9,P(o-Anis)3,nG,0.2125
4,0.0,4.0,0.0,4.0,e2,PPh3,nB,0.044000000000000004
5,0.0,5.0,0.0,5.0,e9,"P(3,5-CF3-Ph)3",nF,0.3678
6,0.0,6.0,0.0,6.0,e5,tBPh-CPhos,nA,0.7426999999999999
7,0.0,7.0,0.0,7.0,e1,Cy-BippyPhos,nB,0.1637
8,0.0,8.0,0.0,8.0,e5,PCy3 HBF4,nD,0.4728
9,0.0,9.0,0.0,9.0,e4,CX-PICy,nE,0.0
10,0.0,10.0,0.0,10.0,e10,"P(3,5-CF3-Ph)3",nG,0.4057
11,0.0,11.0,0.0,11.0,e5,MeO-KITPHOS,nE,0.2045
12,0.0,12.0,0.0,12.0,e10,Cy-vBRIDP,nA,0.7195
13,0.0,13.0,0.0,13.0,e4,Ph-PhenCar-Phos,nF,0.1219
14,0.0,14.0,0.0,14.0,e3,P(fur)3,nF,0.4397
15,0.0,15.0,0.0,15.0,e1,PPh2Me,nF,0.012
16,0.0,16.0,0.0,16.0,e4,CX-FBu,nE,0.0
17,0.0,17.0,0.0,17.0,e1,"P(3,5-CF3-Ph)3",nI,0.028999999999999998
18,0.0,18.0,0.0,18.0,e3,tBPh-CPhos,nC,0.4533
19,0.0,19.0,0.0,19.0,e7,Kwong,nA,0.0478
20,0.0,20.0,0.0,20.0,e9,Et-PhenCar-Phos,nG,0.4629
21,0.0,21.0,0.0,21.0,e1,Et-PhenCar-Phos,nD,0.1219
22,0.0,22.0,0.0,22.0,e1,Cy-vBRIDP,nI,0.0557
23,0.0,23.0,0.0,23.0,e10,PPhMe2,nD,1.0
24,0.0,24.0,0.0,24.0,e3,PPh2Me,nE,0.09630000000000001
