,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,PFTU,1-Methylimidazole,n7,THF,0.049906199081937344
1,0.0,1.0,0.0,1.0,TCFH,N-methylmorpholine,n6,DMF,0.13320731662991073
2,0.0,2.0,0.0,2.0,HATU,"2,6-Lutidine",n7,DMF,0.4609393661877133
3,0.0,3.0,0.0,3.0,PyBOP,N-methylmorpholine,n1,MeCN,0.0
4,0.0,4.0,0.0,4.0,BOP-Cl,Diisopropylethylamine,n6,MeCN,0.08085090427580816
5,0.0,5.0,0.0,5.0,TFFH,"2,6-Lutidine",n5,MeCN,0.09200504577967748
6,0.0,6.0,0.0,6.0,DPPCl,N-methylmorpholine,n2,DMF,0.5719599863536864
7,0.0,7.0,0.0,7.0,HOTU,1-Methylimidazole,n5,MeCN,0.10247224515126035
8,0.0,8.0,0.0,8.0,DPPCl,"2,6-Lutidine",n4,MeCN,0.06670543018173747
9,0.0,9.0,0.0,9.0,HATU,N-methylmorpholine,n10,THF,0.06829754869707541
10,0.0,10.0,0.0,10.0,DPPCl,1-Methylimidazole,n4,THF,0.09189034681463917
11,0.0,11.0,0.0,11.0,TCFH,1-Methylimidazole,n10,THF,0.051885197537759796
12,0.0,12.0,0.0,12.0,HATU,"2,6-Lutidine",n10,MeCN,0.19022643800897046
13,0.0,13.0,0.0,13.0,HOTU,Diisopropylethylamine,n5,MeCN,0.12572968807190688
14,0.0,14.0,0.0,14.0,TFFH,Diisopropylethylamine,n7,DMF,0.3557668251070602
15,0.0,15.0,0.0,15.0,BOP-Cl,1-Methylimidazole,n7,THF,0.7470610808493174
16,0.0,16.0,0.0,16.0,BOP-Cl,1-Methylimidazole,n4,MeCN,0.06195126343195774
17,0.0,17.0,0.0,17.0,BOP-Cl,"2,6-Lutidine",n6,DMF,0.025892690798175567
18,0.0,18.0,0.0,18.0,TFFH,1-Methylimidazole,n2,THF,0.6049783279335387
19,0.0,19.0,0.0,19.0,TFFH,Diisopropylethylamine,n4,THF,0.2021854692242279
20,0.0,20.0,0.0,20.0,TFFH,1-Methylimidazole,n4,MeCN,0.0840888293356962
21,0.0,21.0,0.0,21.0,PFTU,Diisopropylethylamine,n9,DMF,0.12006347384690566
22,0.0,22.0,0.0,22.0,DPPCl,1-Methylimidazole,n7,MeCN,0.4011539724302573
23,0.0,23.0,0.0,23.0,DPPCl,Diisopropylethylamine,n8,THF,0.1797986696044375
24,0.0,24.0,0.0,24.0,HATU,"2,6-Lutidine",n2,DMF,0.6369777309080713
25,0.0,25.0,0.0,25.0,HATU,Diisopropylethylamine,n2,MeCN,0.52711080015653
