,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,PFTU,1-Methylimidazole,n3,THF,0.07919999999999999
1,0.0,1.0,0.0,1.0,PyBOP,Diisopropylethylamine,n2,THF,0.564
2,0.0,2.0,0.0,2.0,PyBOP,"2,6-Lutidine",n10,THF,0.0737
3,0.0,3.0,0.0,3.0,HATU,N-methylmorpholine,n3,THF,0.0635
4,0.0,4.0,0.0,4.0,TCFH,N-methylmorpholine,n8,THF,0.16760000000000003
5,0.0,5.0,0.0,5.0,BOP-Cl,1-Methylimidazole,n3,DMF,0.1671
6,0.0,6.0,0.0,6.0,BOP-Cl,Diisopropylethylamine,n10,DMF,0.0625
7,0.0,7.0,0.0,7.0,PyBOP,Diisopropylethylamine,n8,THF,0.1845
8,0.0,8.0,0.0,8.0,BOP-Cl,N-methylmorpholine,n3,DMF,0.0722
9,0.0,9.0,0.0,9.0,PFTU,"2,6-Lutidine",n8,DMF,0.0421
10,0.0,10.0,0.0,10.0,HATU,Diisopropylethylamine,n2,THF,0.6628000000000001
11,0.0,11.0,0.0,11.0,HATU,Diisopropylethylamine,n3,THF,0.1416
12,0.0,12.0,0.0,12.0,HATU,N-methylmorpholine,n2,MeCN,0.6213000000000001
13,0.0,13.0,0.0,13.0,BOP-Cl,Diisopropylethylamine,n3,THF,0.10800000000000001
14,0.0,14.0,0.0,14.0,HATU,1-Methylimidazole,n2,THF,0.6202000000000001
15,0.0,15.0,0.0,15.0,BOP-Cl,1-Methylimidazole,n8,DMF,0.2958
16,0.0,16.0,0.0,16.0,BOP-Cl,N-methylmorpholine,n8,THF,0.3195
17,0.0,17.0,0.0,17.0,HATU,"2,6-Lutidine",n10,DMF,0.0974
18,0.0,18.0,0.0,18.0,HATU,"2,6-Lutidine",n8,THF,0.0045000000000000005
19,0.0,19.0,0.0,19.0,HATU,1-Methylimidazole,n10,DMF,0.226
20,0.0,20.0,0.0,20.0,PyBOP,N-methylmorpholine,n2,THF,0.49670000000000003
21,0.0,21.0,0.0,21.0,PFTU,Diisopropylethylamine,n3,MeCN,0.1108
22,0.0,22.0,0.0,22.0,TCFH,Diisopropylethylamine,n2,DMF,0.0301
23,0.0,23.0,0.0,23.0,PyBOP,"2,6-Lutidine",n8,DMF,0.34149999999999997
24,0.0,24.0,0.0,24.0,PFTU,Diisopropylethylamine,n3,DMF,0.2539
25,0.0,25.0,0.0,25.0,HATU,"2,6-Lutidine",n2,MeCN,0.6119
26,0.0,26.0,0.0,26.0,PyBOP,Diisopropylethylamine,n8,DMF,0.25420000000000004
27,0.0,27.0,0.0,27.0,PFTU,N-methylmorpholine,n2,MeCN,0.4465
28,0.0,28.0,0.0,28.0,BOP-Cl,1-Methylimidazole,n10,MeCN,0.0134
29,0.0,29.0,0.0,29.0,HATU,Diisopropylethylamine,n2,MeCN,0.5305
30,0.0,30.0,0.0,30.0,PFTU,Diisopropylethylamine,n8,DMF,0.2115
31,0.0,31.0,0.0,31.0,HATU,N-methylmorpholine,n8,MeCN,0.12279999999999999
32,0.0,32.0,0.0,32.0,PFTU,N-methylmorpholine,n3,THF,0.0576
33,0.0,33.0,0.0,33.0,PyBOP,"2,6-Lutidine",n10,MeCN,0.0176
34,0.0,34.0,0.0,34.0,HATU,Diisopropylethylamine,n3,DMF,0.5109
35,0.0,35.0,0.0,35.0,HATU,Diisopropylethylamine,n10,THF,0.0653
36,0.0,36.0,0.0,36.0,HATU,"2,6-Lutidine",n8,DMF,0.2415
37,0.0,37.0,0.0,37.0,PFTU,Diisopropylethylamine,n10,MeCN,0.2908
38,0.0,38.0,0.0,38.0,HATU,Diisopropylethylamine,n2,DMF,0.5222
