,num_sims,round,experiment,horizon,electrophile_id,ligand_name,nucleophile_id,yield
0,0.0,0.0,0.0,0.0,e2,A-caPhos,nE,0.04573345606917378
1,0.0,1.0,0.0,1.0,e4,CgMe-PPh,nF,0.16841032748944143
2,0.0,2.0,0.0,2.0,e5,X-Phos,nA,0.9325673122049392
3,0.0,3.0,0.0,3.0,e1,X-Phos,nF,0.0
4,0.0,4.0,0.0,4.0,e2,PPh2Me,nC,0.5982008095017343
5,0.0,5.0,0.0,5.0,e5,Cy-BippyPhos,nF,0.7106086228507419
6,0.0,6.0,0.0,6.0,e2,PPh2Me,nD,0.8566135821121105
7,0.0,7.0,0.0,7.0,e9,Ph-PhenCar-Phos,nD,1.0
8,0.0,8.0,0.0,8.0,e10,Cy-BippyPhos,nE,0.12996575847777192
9,0.0,9.0,0.0,9.0,e1,Et-PhenCar-Phos,nC,0.2375557290764848
10,0.0,10.0,0.0,10.0,e7,PnBu3 HBF4,nE,0.0
11,0.0,11.0,0.0,11.0,e2,JackiePhos,nA,0.8989796155043135
12,0.0,12.0,0.0,12.0,e10,Ph-PhenCar-Phos,nD,0.004879433551258945
13,0.0,13.0,0.0,13.0,e10,PCy3 HBF4,nD,0.7256401293489456
14,0.0,14.0,0.0,14.0,e5,Cy-DavePhos,nE,0.3425195398780342
15,0.0,15.0,0.0,15.0,e1,BrettPhos,nC,0.0
16,0.0,16.0,0.0,16.0,e5,P(o-Anis)3,nC,0.015228823141633043
17,0.0,17.0,0.0,17.0,e5,Kwong,nE,0.28262243942127957
18,0.0,18.0,0.0,18.0,e2,PPhtBu2,nB,0.5193769981252514
19,0.0,19.0,0.0,19.0,e10,JackiePhos,nD,1.0
20,0.0,20.0,0.0,20.0,e7,PPhtBu2,nB,0.08948641666451565
21,0.0,21.0,0.0,21.0,e1,PPh2Me,nF,0.2754408695180473
22,0.0,22.0,0.0,22.0,e3,PPhMe2,nI,0.33257955933348066
23,0.0,23.0,0.0,23.0,e4,CX-FBu,nD,0.0
24,0.0,24.0,0.0,24.0,e7,PCy3 HBF4,nE,0.0
25,0.0,25.0,0.0,25.0,e2,JackiePhos,nE,0.11839937239930906
26,0.0,26.0,0.0,26.0,e7,MeO-KITPHOS,nD,0.19355558856081198
27,0.0,27.0,0.0,27.0,e2,PCy3 HBF4,nI,0.1647121794473177
28,0.0,28.0,0.0,28.0,e2,CgMe-PPh,nB,0.3404237373988972
29,0.0,29.0,0.0,29.0,e5,P(fur)3,nB,0.2549928459356447
30,0.0,30.0,0.0,30.0,e3,PPh2Me,nF,0.5165922463052683
31,0.0,31.0,0.0,31.0,e2,X-Phos,nE,0.0
32,0.0,32.0,0.0,32.0,e1,Ph-PhenCar-Phos,nC,0.0
33,0.0,33.0,0.0,33.0,e10,PPhMe2,nF,0.9280516062126428
34,0.0,34.0,0.0,34.0,e2,Kwong,nF,0.6389469313581917
35,0.0,35.0,0.0,35.0,e3,CgMe-PPh,nI,0.30914291055386217
36,0.0,36.0,0.0,36.0,e4,Cy-vBRIDP,nC,0.08109555237648162
37,0.0,37.0,0.0,37.0,e4,PPh3,nD,0.07512516841005525
38,0.0,38.0,0.0,38.0,e9,P(fur)3,nG,0.15149878914923437
39,0.0,39.0,0.0,39.0,e9,PPhtBu2,nE,0.10839364029256206
40,0.0,40.0,0.0,40.0,e3,PnBu3 HBF4,nF,0.7897191249761684
41,0.0,41.0,0.0,41.0,e2,tBPh-CPhos,nG,0.13092358558664705
42,0.0,42.0,0.0,42.0,e4,CX-PICy,nI,0.0
43,0.0,43.0,0.0,43.0,e7,CgMe-PPh,nF,1.0
44,0.0,44.0,0.0,44.0,e1,PPhMe2,nD,0.0
45,0.0,45.0,0.0,45.0,e9,PnBu3 HBF4,nE,0.0
46,0.0,46.0,0.0,46.0,e7,PPhMe2,nB,0.09958020835225874
47,0.0,47.0,0.0,47.0,e4,PCy3 HBF4,nI,0.0
48,0.0,48.0,0.0,48.0,e9,Kwong,nG,0.3668996413821846
49,0.0,49.0,0.0,49.0,e4,Cy-vBRIDP,nD,0.10831369344571662
50,0.0,50.0,0.0,50.0,e5,Et-PhenCar-Phos,nE,0.0
51,0.0,51.0,0.0,51.0,e3,Cy-DavePhos,nB,0.26163949850430557
52,0.0,52.0,0.0,52.0,e9,"P(3,5-CF3-Ph)3",nF,0.34125768165371584
53,0.0,53.0,0.0,53.0,e4,PPhMe2,nC,0.0
54,0.0,54.0,0.0,54.0,e3,"P(3,5-CF3-Ph)3",nI,0.30015012307607786
55,0.0,55.0,0.0,55.0,e10,PnBu3 HBF4,nG,0.0
56,0.0,56.0,0.0,56.0,e7,P(o-Anis)3,nD,0.14038719254362952
57,0.0,57.0,0.0,57.0,e5,tBPh-CPhos,nC,0.5758353221095449
58,0.0,58.0,0.0,58.0,e7,MeO-KITPHOS,nE,0.0
59,0.0,59.0,0.0,59.0,e9,Cy-BippyPhos,nC,0.20106702675347107
60,0.0,60.0,0.0,60.0,e1,"P(3,5-CF3-Ph)3",nB,0.0
61,0.0,61.0,0.0,61.0,e7,CX-PICy,nF,0.22902081669037883
62,0.0,62.0,0.0,62.0,e1,BrettPhos,nB,0.11631251212713202
63,0.0,63.0,0.0,63.0,e10,A-caPhos,nD,0.8262286017697156
64,0.0,64.0,0.0,64.0,e2,CX-PICy,nF,0.40029355481133877
65,0.0,65.0,0.0,65.0,e1,CX-FBu,nE,0.0933463633587836
66,0.0,66.0,0.0,66.0,e3,PPh3,nB,0.304882954133225
67,0.0,67.0,0.0,67.0,e9,A-caPhos,nB,0.07668673584394498
68,0.0,68.0,0.0,68.0,e4,Cy-BippyPhos,nD,0.2450590895003073
69,0.0,69.0,0.0,69.0,e5,PPh2Me,nD,1.0
70,0.0,70.0,0.0,70.0,e9,A-caPhos,nI,0.26124461173295327
71,0.0,71.0,0.0,71.0,e9,JackiePhos,nA,0.38153014300391014
72,0.0,72.0,0.0,72.0,e10,PPh3,nB,0.19410403334780607
73,0.0,73.0,0.0,73.0,e5,tBPh-CPhos,nI,0.6169261755038268
74,0.0,74.0,0.0,74.0,e7,JackiePhos,nC,1.0
75,0.0,75.0,0.0,75.0,e10,CX-FBu,nB,0.0
76,0.0,76.0,0.0,76.0,e1,Cy-vBRIDP,nG,0.22428752772538943
77,0.0,77.0,0.0,77.0,e10,BrettPhos,nB,0.024362426182649378
78,0.0,78.0,0.0,78.0,e5,CgMe-PPh,nI,0.8428895601904255
79,0.0,79.0,0.0,79.0,e5,PPh2Me,nE,0.1941818823090328
80,0.0,80.0,0.0,80.0,e5,PPh2Me,nF,0.2503834083447163
81,0.0,81.0,0.0,81.0,e9,Cy-BippyPhos,nE,0.19202837012684784
82,0.0,82.0,0.0,82.0,e5,CgMe-PPh,nB,0.20179377021903522
83,0.0,83.0,0.0,83.0,e7,JackiePhos,nB,0.0
84,0.0,84.0,0.0,84.0,e10,JackiePhos,nG,0.37471302655093536
85,0.0,85.0,0.0,85.0,e3,P(fur)3,nA,0.19440098193865635
86,0.0,86.0,0.0,86.0,e10,CgMe-PPh,nF,0.9312931852293341
87,0.0,87.0,0.0,87.0,e10,X-Phos,nI,0.9690264873261673
88,0.0,88.0,0.0,88.0,e3,tBPh-CPhos,nB,0.3465479609587399
89,0.0,89.0,0.0,89.0,e3,Kwong,nB,0.048041138507949895
90,0.0,90.0,0.0,90.0,e9,JackiePhos,nD,0.8228522685295135
91,0.0,91.0,0.0,91.0,e4,Cy-DavePhos,nD,0.0
92,0.0,92.0,0.0,92.0,e5,JackiePhos,nE,0.034516932364378194
93,0.0,93.0,0.0,93.0,e4,PPh2Me,nG,0.0
94,0.0,94.0,0.0,94.0,e9,P(o-Anis)3,nD,0.23167567720754556
95,0.0,95.0,0.0,95.0,e2,Et-PhenCar-Phos,nB,0.3996813553047658
96,0.0,96.0,0.0,96.0,e4,CgMe-PPh,nE,0.0
97,0.0,97.0,0.0,97.0,e4,JackiePhos,nA,0.12968867911803744
98,0.0,98.0,0.0,98.0,e9,X-Phos,nF,0.9369016028040252
99,0.0,99.0,0.0,99.0,e9,P(fur)3,nB,0.30766344380486627
100,0.0,100.0,0.0,100.0,e1,X-Phos,nA,0.7652951743555485
101,0.0,101.0,0.0,101.0,e2,PPhtBu2,nI,0.584444355494718
102,0.0,102.0,0.0,102.0,e4,X-Phos,nC,0.19547902415984098
103,0.0,103.0,0.0,103.0,e1,Kwong,nA,0.0
104,0.0,104.0,0.0,104.0,e2,MeO-KITPHOS,nG,0.3573093547394188
105,0.0,105.0,0.0,105.0,e5,X-Phos,nC,0.6088246829148177
106,0.0,106.0,0.0,106.0,e7,X-Phos,nA,0.5060774729278357
107,0.0,107.0,0.0,107.0,e10,PCy3 HBF4,nF,0.47111080131389926
108,0.0,108.0,0.0,108.0,e9,CgMe-PPh,nE,0.0392422237973447
109,0.0,109.0,0.0,109.0,e9,"P(3,5-CF3-Ph)3",nD,0.483555199389702
110,0.0,110.0,0.0,110.0,e2,Cy-DavePhos,nI,0.8698891704650673
