,num_sims,round,experiment,horizon,electrophile_id,ligand_name,nucleophile_id,yield
0,0.0,0.0,0.0,0.0,e7,A-caPhos,nC,0.6204517712369704
1,0.0,1.0,0.0,1.0,e2,BrettPhos,nF,0.3409853317756659
2,0.0,2.0,0.0,2.0,e7,CX-FBu,nC,0.015254117622773431
3,0.0,3.0,0.0,3.0,e7,CX-PICy,nE,0.02553348260378032
4,0.0,4.0,0.0,4.0,e4,Cy-DavePhos,nF,0.1085703896725537
5,0.0,5.0,0.0,5.0,e9,Cy-vBRIDP,nI,0.6700718714523624
6,0.0,6.0,0.0,6.0,e5,Kwong,nA,0.5502353247445788
7,0.0,7.0,0.0,7.0,e5,MeO-KITPHOS,nB,0.28637906683057796
8,0.0,8.0,0.0,8.0,e10,P(o-Anis)3,nI,0.12648823608270143
9,0.0,9.0,0.0,9.0,e3,Et-PhenCar-Phos,nD,0.6274812834141975
10,0.0,10.0,0.0,10.0,e7,JackiePhos,nG,0.19131726696005422
11,0.0,11.0,0.0,11.0,e2,"P(3,5-CF3-Ph)3",nG,0.292311804161314
12,0.0,12.0,0.0,12.0,e3,P(fur)3,nI,0.10333447340607371
13,0.0,13.0,0.0,13.0,e3,Ph-PhenCar-Phos,nE,0.000513778510005651
14,0.0,14.0,0.0,14.0,e2,PPh2Me,nB,0.354546359191998
15,0.0,15.0,0.0,15.0,e5,PPhtBu2,nB,0.26686542642109434
16,0.0,16.0,0.0,16.0,e1,tBPh-CPhos,nA,0.9415665821167656
17,0.0,17.0,0.0,17.0,e7,PPhMe2,nG,0.0
18,0.0,18.0,0.0,18.0,e7,Cy-BippyPhos,nF,0.8908823040179712
19,0.0,19.0,0.0,19.0,e1,PCy3 HBF4,nD,0.10789505494394104
20,0.0,20.0,0.0,20.0,e7,CgMe-PPh,nF,0.8590504388988899
21,0.0,21.0,0.0,21.0,e4,PPh3,nE,0.0
22,0.0,22.0,0.0,22.0,e3,X-Phos,nI,0.43402238114543207
23,0.0,23.0,0.0,23.0,e3,PnBu3 HBF4,nG,0.28320116621218205
24,0.0,24.0,0.0,24.0,e10,tBPh-CPhos,nA,0.738775541606104
25,0.0,25.0,0.0,25.0,e2,Cy-BippyPhos,nI,0.67187359635982
26,0.0,26.0,0.0,26.0,e1,CgMe-PPh,nD,0.47486974841558166
27,0.0,27.0,0.0,27.0,e1,tBPh-CPhos,nB,0.13846077071822055
28,0.0,28.0,0.0,28.0,e4,Cy-vBRIDP,nB,0.0
29,0.0,29.0,0.0,29.0,e9,Cy-BippyPhos,nD,0.7312870661515999
30,0.0,30.0,0.0,30.0,e9,Et-PhenCar-Phos,nG,0.46505962614221114
31,0.0,31.0,0.0,31.0,e3,A-caPhos,nE,0.07288605180469757
32,0.0,32.0,0.0,32.0,e3,Cy-BippyPhos,nB,0.2278488766711775
33,0.0,33.0,0.0,33.0,e4,Kwong,nA,0.0
34,0.0,34.0,0.0,34.0,e10,CgMe-PPh,nA,0.1556727410455523
35,0.0,35.0,0.0,35.0,e5,X-Phos,nG,0.36700316278880124
36,0.0,36.0,0.0,36.0,e3,Et-PhenCar-Phos,nG,0.7493850028763238
37,0.0,37.0,0.0,37.0,e3,Et-PhenCar-Phos,nC,0.528155852189567
38,0.0,38.0,0.0,38.0,e9,tBPh-CPhos,nG,0.5841317864497397
39,0.0,39.0,0.0,39.0,e3,Cy-BippyPhos,nA,0.7065412188883603
40,0.0,40.0,0.0,40.0,e7,Cy-BippyPhos,nG,0.3885701449233445
41,0.0,41.0,0.0,41.0,e4,PPh2Me,nA,0.012250195356626198
42,0.0,42.0,0.0,42.0,e3,tBPh-CPhos,nE,0.18973560206253479
43,0.0,43.0,0.0,43.0,e1,Et-PhenCar-Phos,nB,0.04532172338475905
44,0.0,44.0,0.0,44.0,e3,BrettPhos,nC,0.13197723746779189
45,0.0,45.0,0.0,45.0,e5,Cy-BippyPhos,nB,0.35550155976803
46,0.0,46.0,0.0,46.0,e5,"P(3,5-CF3-Ph)3",nF,0.7449177693369221
47,0.0,47.0,0.0,47.0,e5,"P(3,5-CF3-Ph)3",nA,0.6652219449652172
48,0.0,48.0,0.0,48.0,e10,"P(3,5-CF3-Ph)3",nA,0.546272038278152
49,0.0,49.0,0.0,49.0,e10,"P(3,5-CF3-Ph)3",nC,0.6167370746739574
50,0.0,50.0,0.0,50.0,e3,"P(3,5-CF3-Ph)3",nA,0.08371816344615461
51,0.0,51.0,0.0,51.0,e1,MeO-KITPHOS,nG,0.05772455406029879
52,0.0,52.0,0.0,52.0,e4,CgMe-PPh,nD,0.08321089559018727
53,0.0,53.0,0.0,53.0,e9,PnBu3 HBF4,nD,0.3392198605455525
54,0.0,54.0,0.0,54.0,e7,PPhtBu2,nG,0.019417998587740952
55,0.0,55.0,0.0,55.0,e2,Cy-BippyPhos,nB,0.3284195625331717
56,0.0,56.0,0.0,56.0,e5,X-Phos,nB,0.22803797881095858
57,0.0,57.0,0.0,57.0,e9,tBPh-CPhos,nI,0.8988852901963119
58,0.0,58.0,0.0,58.0,e4,tBPh-CPhos,nI,0.022633316819564778
59,0.0,59.0,0.0,59.0,e10,Cy-BippyPhos,nI,0.8194571896084138
60,0.0,60.0,0.0,60.0,e5,Cy-BippyPhos,nE,0.276087915044034
61,0.0,61.0,0.0,61.0,e5,Et-PhenCar-Phos,nB,0.3409079497861161
62,0.0,62.0,0.0,62.0,e5,A-caPhos,nD,0.7956086691618747
63,0.0,63.0,0.0,63.0,e3,A-caPhos,nI,0.251402716237195
64,0.0,64.0,0.0,64.0,e2,Cy-BippyPhos,nG,0.21398062661899547
65,0.0,65.0,0.0,65.0,e5,"P(3,5-CF3-Ph)3",nE,0.16245071334673533
66,0.0,66.0,0.0,66.0,e3,JackiePhos,nI,0.44377710899114275
67,0.0,67.0,0.0,67.0,e7,tBPh-CPhos,nE,0.0
68,0.0,68.0,0.0,68.0,e3,Cy-vBRIDP,nD,0.6292634271358025
69,0.0,69.0,0.0,69.0,e3,Cy-vBRIDP,nF,0.7389650558356956
70,0.0,70.0,0.0,70.0,e2,Cy-vBRIDP,nF,0.6290075171930294
71,0.0,71.0,0.0,71.0,e1,Cy-vBRIDP,nE,0.10273481023694789
72,0.0,72.0,0.0,72.0,e2,A-caPhos,nC,0.6792763491019146
73,0.0,73.0,0.0,73.0,e9,A-caPhos,nC,0.3325995428251358
74,0.0,74.0,0.0,74.0,e2,JackiePhos,nI,0.6460679308159928
75,0.0,75.0,0.0,75.0,e4,JackiePhos,nA,0.01378290721008047
76,0.0,76.0,0.0,76.0,e10,Cy-vBRIDP,nD,0.9843096018311139
77,0.0,77.0,0.0,77.0,e7,Cy-vBRIDP,nB,0.18834091750393028
