,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,PFTU,N-methylmorpholine,n4,MeCN,0.0361
1,0.0,1.0,0.0,1.0,TCFH,"2,6-Lutidine",n4,DMF,0.2
2,0.0,2.0,0.0,2.0,HATU,1-Methylimidazole,n4,MeCN,0.16329999999999997
3,0.0,3.0,0.0,3.0,PyBOP,N-methylmorpholine,n2,DMF,0.5622
4,0.0,4.0,0.0,4.0,BOP-Cl,1-Methylimidazole,n4,DMF,0.061200000000000004
5,0.0,5.0,0.0,5.0,TFFH,Diisopropylethylamine,n1,DMF,0.20170000000000002
6,0.0,6.0,0.0,6.0,DPPCl,"2,6-Lutidine",n3,DMF,0.19579999999999997
7,0.0,7.0,0.0,7.0,HOTU,1-Methylimidazole,n1,MeCN,0.0587
8,0.0,8.0,0.0,8.0,PyBOP,1-Methylimidazole,n4,THF,0.1954
9,0.0,9.0,0.0,9.0,PyBOP,Diisopropylethylamine,n8,THF,0.1845
10,0.0,10.0,0.0,10.0,TFFH,"2,6-Lutidine",n7,MeCN,0.031
11,0.0,11.0,0.0,11.0,TCFH,1-Methylimidazole,n1,DMF,0.3921
12,0.0,12.0,0.0,12.0,DPPCl,Diisopropylethylamine,n1,MeCN,0.3145
13,0.0,13.0,0.0,13.0,HATU,N-methylmorpholine,n10,MeCN,0.0087
14,0.0,14.0,0.0,14.0,TCFH,1-Methylimidazole,n2,DMF,0.5261
15,0.0,15.0,0.0,15.0,TCFH,N-methylmorpholine,n8,THF,0.16760000000000003
16,0.0,16.0,0.0,16.0,DPPCl,"2,6-Lutidine",n9,MeCN,0.2349
17,0.0,17.0,0.0,17.0,PyBOP,Diisopropylethylamine,n9,DMF,0.21789999999999998
18,0.0,18.0,0.0,18.0,TCFH,N-methylmorpholine,n8,DMF,0.20920000000000002
19,0.0,19.0,0.0,19.0,BOP-Cl,N-methylmorpholine,n3,DMF,0.0722
20,0.0,20.0,0.0,20.0,HOTU,"2,6-Lutidine",n8,DMF,0.4357
21,0.0,21.0,0.0,21.0,HOTU,"2,6-Lutidine",n2,THF,0.5861
22,0.0,22.0,0.0,22.0,HOTU,Diisopropylethylamine,n6,MeCN,0.039900000000000005
23,0.0,23.0,0.0,23.0,PyBOP,1-Methylimidazole,n6,THF,0.031200000000000002
24,0.0,24.0,0.0,24.0,DPPCl,Diisopropylethylamine,n10,THF,0.0594
25,0.0,25.0,0.0,25.0,PFTU,1-Methylimidazole,n1,DMF,0.0229
26,0.0,26.0,0.0,26.0,HOTU,1-Methylimidazole,n5,DMF,0.14150000000000001
27,0.0,27.0,0.0,27.0,TCFH,1-Methylimidazole,n9,MeCN,0.5225
28,0.0,28.0,0.0,28.0,TCFH,Diisopropylethylamine,n9,DMF,0.030899999999999997
29,0.0,29.0,0.0,29.0,TCFH,N-methylmorpholine,n1,MeCN,0.526
30,0.0,30.0,0.0,30.0,TCFH,Diisopropylethylamine,n2,THF,0.1674
31,0.0,31.0,0.0,31.0,HOTU,N-methylmorpholine,n7,DMF,0.4578
32,0.0,32.0,0.0,32.0,HOTU,1-Methylimidazole,n10,DMF,0.0696
33,0.0,33.0,0.0,33.0,TCFH,Diisopropylethylamine,n6,THF,0.044199999999999996
34,0.0,34.0,0.0,34.0,TFFH,N-methylmorpholine,n4,DMF,0.053399999999999996
35,0.0,35.0,0.0,35.0,PyBOP,"2,6-Lutidine",n5,DMF,0.0067
36,0.0,36.0,0.0,36.0,DPPCl,N-methylmorpholine,n2,MeCN,0.6081
37,0.0,37.0,0.0,37.0,DPPCl,N-methylmorpholine,n10,DMF,0.008199999999999999
38,0.0,38.0,0.0,38.0,HOTU,1-Methylimidazole,n8,DMF,0.011699999999999999
39,0.0,39.0,0.0,39.0,DPPCl,Diisopropylethylamine,n10,DMF,0.0298
40,0.0,40.0,0.0,40.0,HATU,1-Methylimidazole,n4,THF,0.2138
41,0.0,41.0,0.0,41.0,TCFH,N-methylmorpholine,n9,MeCN,0.9642000000000001
42,0.0,42.0,0.0,42.0,TCFH,Diisopropylethylamine,n6,MeCN,0.0636
43,0.0,43.0,0.0,43.0,TCFH,"2,6-Lutidine",n8,MeCN,0.20989999999999998
44,0.0,44.0,0.0,44.0,TCFH,N-methylmorpholine,n5,DMF,0.0352
45,0.0,45.0,0.0,45.0,TCFH,"2,6-Lutidine",n6,THF,0.1659
46,0.0,46.0,0.0,46.0,BOP-Cl,"2,6-Lutidine",n9,MeCN,0.0703
47,0.0,47.0,0.0,47.0,HATU,1-Methylimidazole,n2,MeCN,0.6235
48,0.0,48.0,0.0,48.0,HATU,N-methylmorpholine,n3,THF,0.0635
49,0.0,49.0,0.0,49.0,HATU,Diisopropylethylamine,n9,THF,0.3427
50,0.0,50.0,0.0,50.0,HATU,"2,6-Lutidine",n1,DMF,0.009300000000000001
51,0.0,51.0,0.0,51.0,TCFH,"2,6-Lutidine",n2,MeCN,0.34600000000000003
52,0.0,52.0,0.0,52.0,TCFH,N-methylmorpholine,n4,THF,0.23739999999999997
