,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,PFTU,1-Methylimidazole,n7,MeCN,0.20745119701015383
1,0.0,1.0,0.0,1.0,TCFH,N-methylmorpholine,n9,MeCN,0.9959745150176808
2,0.0,2.0,0.0,2.0,HATU,Diisopropylethylamine,n3,DMF,0.41746763913831586
3,0.0,3.0,0.0,3.0,PyBOP,1-Methylimidazole,n1,THF,0.0
4,0.0,4.0,0.0,4.0,BOP-Cl,1-Methylimidazole,n1,MeCN,0.3845164824990986
5,0.0,5.0,0.0,5.0,TFFH,"2,6-Lutidine",n4,DMF,0.21582234885179488
6,0.0,6.0,0.0,6.0,DPPCl,Diisopropylethylamine,n5,DMF,0.5609494988696637
7,0.0,7.0,0.0,7.0,HOTU,Diisopropylethylamine,n6,THF,0.12720264438925566
8,0.0,8.0,0.0,8.0,TCFH,Diisopropylethylamine,n6,THF,0.004865038927265206
9,0.0,9.0,0.0,9.0,DPPCl,1-Methylimidazole,n10,THF,0.2355975950006196
10,0.0,10.0,0.0,10.0,HATU,"2,6-Lutidine",n10,DMF,0.025277121047566284
11,0.0,11.0,0.0,11.0,BOP-Cl,"2,6-Lutidine",n3,MeCN,0.06308539271434067
12,0.0,12.0,0.0,12.0,TCFH,N-methylmorpholine,n6,MeCN,0.11338444405026506
13,0.0,13.0,0.0,13.0,DPPCl,N-methylmorpholine,n6,DMF,0.10821198863204971
14,0.0,14.0,0.0,14.0,TFFH,Diisopropylethylamine,n2,MeCN,0.190094615722883
15,0.0,15.0,0.0,15.0,PFTU,"2,6-Lutidine",n5,DMF,0.06286079809602607
16,0.0,16.0,0.0,16.0,TCFH,Diisopropylethylamine,n7,THF,0.5191650371090091
17,0.0,17.0,0.0,17.0,TCFH,1-Methylimidazole,n10,THF,0.185681072301442
18,0.0,18.0,0.0,18.0,HOTU,1-Methylimidazole,n3,MeCN,0.5091692201750498
19,0.0,19.0,0.0,19.0,HOTU,"2,6-Lutidine",n8,DMF,0.45856256848509114
20,0.0,20.0,0.0,20.0,HOTU,1-Methylimidazole,n3,THF,0.26958034497069683
21,0.0,21.0,0.0,21.0,HOTU,Diisopropylethylamine,n7,THF,0.3523297046050333
22,0.0,22.0,0.0,22.0,DPPCl,"2,6-Lutidine",n1,DMF,0.3152014117071101
23,0.0,23.0,0.0,23.0,TCFH,N-methylmorpholine,n5,THF,0.24526319585689446
24,0.0,24.0,0.0,24.0,BOP-Cl,1-Methylimidazole,n5,DMF,0.35662687216539196
25,0.0,25.0,0.0,25.0,HATU,N-methylmorpholine,n6,THF,0.11796462285651328
26,0.0,26.0,0.0,26.0,HOTU,"2,6-Lutidine",n3,DMF,0.26478666827767994
27,0.0,27.0,0.0,27.0,BOP-Cl,Diisopropylethylamine,n10,DMF,0.14496949301802708
28,0.0,28.0,0.0,28.0,TFFH,1-Methylimidazole,n10,DMF,0.049917863914325566
29,0.0,29.0,0.0,29.0,DPPCl,"2,6-Lutidine",n4,MeCN,0.09243667781140737
30,0.0,30.0,0.0,30.0,TCFH,Diisopropylethylamine,n8,DMF,0.22346138720261824
31,0.0,31.0,0.0,31.0,HOTU,"2,6-Lutidine",n10,MeCN,0.09917719492813658
32,0.0,32.0,0.0,32.0,TCFH,Diisopropylethylamine,n10,DMF,0.01157769227695752
33,0.0,33.0,0.0,33.0,PyBOP,1-Methylimidazole,n3,THF,0.08419597055910664
34,0.0,34.0,0.0,34.0,PFTU,N-methylmorpholine,n2,THF,0.33003064520520264
35,0.0,35.0,0.0,35.0,PFTU,1-Methylimidazole,n8,THF,0.0
36,0.0,36.0,0.0,36.0,BOP-Cl,1-Methylimidazole,n8,DMF,0.26227852312629674
37,0.0,37.0,0.0,37.0,HOTU,"2,6-Lutidine",n5,THF,0.09818265512943311
38,0.0,38.0,0.0,38.0,DPPCl,N-methylmorpholine,n10,MeCN,0.060843244270408124
39,0.0,39.0,0.0,39.0,HATU,N-methylmorpholine,n3,MeCN,0.289774682159023
40,0.0,40.0,0.0,40.0,BOP-Cl,"2,6-Lutidine",n4,MeCN,0.16403310077668387
41,0.0,41.0,0.0,41.0,TCFH,1-Methylimidazole,n1,MeCN,0.028670031367413643
