,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,PFTU,N-methylmorpholine,n7,THF,0.0219
1,0.0,1.0,0.0,1.0,TCFH,Diisopropylethylamine,n9,MeCN,0.13570000000000002
2,0.0,2.0,0.0,2.0,HATU,1-Methylimidazole,n6,DMF,0.0245
3,0.0,3.0,0.0,3.0,PyBOP,1-Methylimidazole,n1,THF,0.022400000000000003
4,0.0,4.0,0.0,4.0,BOP-Cl,1-Methylimidazole,n5,THF,0.1285
5,0.0,5.0,0.0,5.0,TFFH,Diisopropylethylamine,n5,DMF,0.3232
6,0.0,6.0,0.0,6.0,DPPCl,1-Methylimidazole,n7,DMF,0.45880000000000004
7,0.0,7.0,0.0,7.0,HOTU,Diisopropylethylamine,n10,THF,0.0932
8,0.0,8.0,0.0,8.0,DPPCl,N-methylmorpholine,n2,DMF,0.5584
9,0.0,9.0,0.0,9.0,DPPCl,N-methylmorpholine,n9,THF,0.5638000000000001
10,0.0,10.0,0.0,10.0,TFFH,N-methylmorpholine,n7,DMF,0.10220000000000001
11,0.0,11.0,0.0,11.0,DPPCl,N-methylmorpholine,n7,MeCN,0.6969
12,0.0,12.0,0.0,12.0,DPPCl,Diisopropylethylamine,n8,THF,0.19519999999999998
13,0.0,13.0,0.0,13.0,DPPCl,N-methylmorpholine,n1,DMF,0.40130000000000005
14,0.0,14.0,0.0,14.0,DPPCl,"2,6-Lutidine",n9,DMF,0.1997
15,0.0,15.0,0.0,15.0,TCFH,N-methylmorpholine,n5,DMF,0.0352
16,0.0,16.0,0.0,16.0,BOP-Cl,Diisopropylethylamine,n8,DMF,0.0499
17,0.0,17.0,0.0,17.0,DPPCl,Diisopropylethylamine,n6,MeCN,0.0151
18,0.0,18.0,0.0,18.0,HOTU,Diisopropylethylamine,n10,MeCN,0.3353
19,0.0,19.0,0.0,19.0,HOTU,Diisopropylethylamine,n6,MeCN,0.039900000000000005
20,0.0,20.0,0.0,20.0,TFFH,"2,6-Lutidine",n4,MeCN,0.0495
21,0.0,21.0,0.0,21.0,DPPCl,"2,6-Lutidine",n7,THF,0.3465
22,0.0,22.0,0.0,22.0,DPPCl,Diisopropylethylamine,n9,DMF,0.9871
23,0.0,23.0,0.0,23.0,DPPCl,1-Methylimidazole,n4,MeCN,0.0392
24,0.0,24.0,0.0,24.0,DPPCl,"2,6-Lutidine",n9,MeCN,0.2349
25,0.0,25.0,0.0,25.0,DPPCl,Diisopropylethylamine,n10,MeCN,0.0373
26,0.0,26.0,0.0,26.0,HATU,N-methylmorpholine,n5,MeCN,0.055
27,0.0,27.0,0.0,27.0,PyBOP,N-methylmorpholine,n1,MeCN,0.0043
28,0.0,28.0,0.0,28.0,PFTU,1-Methylimidazole,n8,MeCN,0.08070000000000001
29,0.0,29.0,0.0,29.0,DPPCl,"2,6-Lutidine",n2,THF,0.5366
30,0.0,30.0,0.0,30.0,DPPCl,Diisopropylethylamine,n6,THF,0.0213
31,0.0,31.0,0.0,31.0,DPPCl,Diisopropylethylamine,n10,DMF,0.0298
32,0.0,32.0,0.0,32.0,DPPCl,N-methylmorpholine,n2,MeCN,0.6081
33,0.0,33.0,0.0,33.0,DPPCl,1-Methylimidazole,n8,THF,0.37929999999999997
34,0.0,34.0,0.0,34.0,DPPCl,1-Methylimidazole,n10,DMF,0.0646
35,0.0,35.0,0.0,35.0,DPPCl,N-methylmorpholine,n10,MeCN,0.0097
36,0.0,36.0,0.0,36.0,TFFH,1-Methylimidazole,n1,THF,0.22899999999999998
37,0.0,37.0,0.0,37.0,HOTU,1-Methylimidazole,n8,DMF,0.011699999999999999
38,0.0,38.0,0.0,38.0,BOP-Cl,"2,6-Lutidine",n5,DMF,0.2808
39,0.0,39.0,0.0,39.0,BOP-Cl,1-Methylimidazole,n3,DMF,0.1671
40,0.0,40.0,0.0,40.0,TCFH,1-Methylimidazole,n6,THF,0.031200000000000002
41,0.0,41.0,0.0,41.0,DPPCl,N-methylmorpholine,n6,THF,0.0146
42,0.0,42.0,0.0,42.0,TFFH,1-Methylimidazole,n1,MeCN,0.2531
43,0.0,43.0,0.0,43.0,TFFH,"2,6-Lutidine",n1,MeCN,0.0204
44,0.0,44.0,0.0,44.0,DPPCl,1-Methylimidazole,n3,MeCN,0.522
45,0.0,45.0,0.0,45.0,DPPCl,Diisopropylethylamine,n3,MeCN,0.1866
46,0.0,46.0,0.0,46.0,DPPCl,N-methylmorpholine,n8,THF,0.3425
47,0.0,47.0,0.0,47.0,DPPCl,N-methylmorpholine,n5,DMF,0.3588
48,0.0,48.0,0.0,48.0,DPPCl,1-Methylimidazole,n4,THF,0.0739
49,0.0,49.0,0.0,49.0,BOP-Cl,1-Methylimidazole,n3,MeCN,0.35609999999999997
50,0.0,50.0,0.0,50.0,BOP-Cl,Diisopropylethylamine,n4,THF,0.0678
51,0.0,51.0,0.0,51.0,PFTU,1-Methylimidazole,n3,DMF,0.1204
52,0.0,52.0,0.0,52.0,DPPCl,1-Methylimidazole,n3,DMF,0.3062
53,0.0,53.0,0.0,53.0,DPPCl,"2,6-Lutidine",n3,MeCN,0.3442
54,0.0,54.0,0.0,54.0,DPPCl,1-Methylimidazole,n10,THF,0.2738
55,0.0,55.0,0.0,55.0,DPPCl,N-methylmorpholine,n3,THF,0.49670000000000003
56,0.0,56.0,0.0,56.0,DPPCl,"2,6-Lutidine",n10,THF,0.024
57,0.0,57.0,0.0,57.0,HATU,Diisopropylethylamine,n4,MeCN,0.096
58,0.0,58.0,0.0,58.0,DPPCl,1-Methylimidazole,n1,THF,0.2065
59,0.0,59.0,0.0,59.0,DPPCl,1-Methylimidazole,n5,DMF,0.1161
60,0.0,60.0,0.0,60.0,DPPCl,Diisopropylethylamine,n3,THF,0.5415
61,0.0,61.0,0.0,61.0,DPPCl,"2,6-Lutidine",n8,MeCN,0.3257
62,0.0,62.0,0.0,62.0,DPPCl,Diisopropylethylamine,n7,THF,0.4888
63,0.0,63.0,0.0,63.0,DPPCl,Diisopropylethylamine,n9,MeCN,0.8558
64,0.0,64.0,0.0,64.0,DPPCl,Diisopropylethylamine,n4,THF,0.059000000000000004
65,0.0,65.0,0.0,65.0,DPPCl,"2,6-Lutidine",n1,THF,0.14550000000000002
66,0.0,66.0,0.0,66.0,DPPCl,N-methylmorpholine,n2,THF,0.6073
67,0.0,67.0,0.0,67.0,DPPCl,"2,6-Lutidine",n4,MeCN,0.0679
68,0.0,68.0,0.0,68.0,DPPCl,"2,6-Lutidine",n7,MeCN,0.5942000000000001
69,0.0,69.0,0.0,69.0,DPPCl,"2,6-Lutidine",n7,DMF,0.5352
70,0.0,70.0,0.0,70.0,DPPCl,"2,6-Lutidine",n5,DMF,0.1832
71,0.0,71.0,0.0,71.0,DPPCl,"2,6-Lutidine",n5,THF,0.1451
72,0.0,72.0,0.0,72.0,DPPCl,"2,6-Lutidine",n4,DMF,0.041299999999999996
73,0.0,73.0,0.0,73.0,DPPCl,N-methylmorpholine,n9,MeCN,0.35119999999999996
74,0.0,74.0,0.0,74.0,DPPCl,1-Methylimidazole,n9,DMF,0.5268999999999999
75,0.0,75.0,0.0,75.0,DPPCl,N-methylmorpholine,n4,DMF,0.0464
76,0.0,76.0,0.0,76.0,DPPCl,Diisopropylethylamine,n2,THF,0.5697
77,0.0,77.0,0.0,77.0,DPPCl,N-methylmorpholine,n1,MeCN,0.4738
78,0.0,78.0,0.0,78.0,DPPCl,N-methylmorpholine,n10,THF,0.0092
79,0.0,79.0,0.0,79.0,DPPCl,N-methylmorpholine,n4,MeCN,0.0552
80,0.0,80.0,0.0,80.0,BOP-Cl,1-Methylimidazole,n8,MeCN,0.2341
81,0.0,81.0,0.0,81.0,DPPCl,"2,6-Lutidine",n6,DMF,0.016200000000000003
82,0.0,82.0,0.0,82.0,BOP-Cl,"2,6-Lutidine",n6,DMF,0.0091
83,0.0,83.0,0.0,83.0,HOTU,1-Methylimidazole,n5,DMF,0.14150000000000001
84,0.0,84.0,0.0,84.0,DPPCl,1-Methylimidazole,n8,DMF,0.245
85,0.0,85.0,0.0,85.0,DPPCl,Diisopropylethylamine,n2,DMF,0.4033
86,0.0,86.0,0.0,86.0,DPPCl,1-Methylimidazole,n7,MeCN,0.39740000000000003
87,0.0,87.0,0.0,87.0,DPPCl,1-Methylimidazole,n5,THF,0.0726
88,0.0,88.0,0.0,88.0,TFFH,"2,6-Lutidine",n8,THF,0.0011
89,0.0,89.0,0.0,89.0,PyBOP,N-methylmorpholine,n5,THF,0.0053
90,0.0,90.0,0.0,90.0,DPPCl,1-Methylimidazole,n5,MeCN,0.2585
91,0.0,91.0,0.0,91.0,DPPCl,N-methylmorpholine,n4,THF,0.048499999999999995
92,0.0,92.0,0.0,92.0,PFTU,"2,6-Lutidine",n7,MeCN,0.0024
93,0.0,93.0,0.0,93.0,DPPCl,Diisopropylethylamine,n8,MeCN,0.1521
94,0.0,94.0,0.0,94.0,DPPCl,N-methylmorpholine,n7,THF,0.665
95,0.0,95.0,0.0,95.0,DPPCl,N-methylmorpholine,n10,DMF,0.008199999999999999
96,1.0,0.0,0.0,0.0,PFTU,Diisopropylethylamine,n1,THF,0.0018
97,1.0,1.0,0.0,1.0,TCFH,"2,6-Lutidine",n10,MeCN,0.0089
98,1.0,2.0,0.0,2.0,HATU,"2,6-Lutidine",n7,THF,0.0009
99,1.0,3.0,0.0,3.0,PyBOP,1-Methylimidazole,n9,MeCN,0.1476
100,1.0,4.0,0.0,4.0,BOP-Cl,1-Methylimidazole,n8,THF,0.3502
