,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,PFTU,"2,6-Lutidine",n4,DMF,0.12021065492910031
1,0.0,1.0,0.0,1.0,TCFH,N-methylmorpholine,n9,DMF,0.05727556146362054
2,0.0,2.0,0.0,2.0,HATU,Diisopropylethylamine,n10,THF,0.3195571986524608
3,0.0,3.0,0.0,3.0,PyBOP,N-methylmorpholine,n3,MeCN,0.09300458273999601
4,0.0,4.0,0.0,4.0,BOP-Cl,1-Methylimidazole,n3,MeCN,0.5401870119994172
5,0.0,5.0,0.0,5.0,TFFH,1-Methylimidazole,n3,THF,0.4331310121324684
6,0.0,6.0,0.0,6.0,DPPCl,N-methylmorpholine,n7,MeCN,0.7330812715508707
7,0.0,7.0,0.0,7.0,HOTU,N-methylmorpholine,n6,DMF,0.0
8,0.0,8.0,0.0,8.0,DPPCl,N-methylmorpholine,n3,THF,0.46621206372626145
9,0.0,9.0,0.0,9.0,BOP-Cl,N-methylmorpholine,n3,THF,0.5512595017927662
10,0.0,10.0,0.0,10.0,DPPCl,Diisopropylethylamine,n2,THF,0.6681191236917254
11,0.0,11.0,0.0,11.0,DPPCl,Diisopropylethylamine,n8,MeCN,0.20104993189686238
12,0.0,12.0,0.0,12.0,BOP-Cl,1-Methylimidazole,n9,THF,0.3406652420848293
13,0.0,13.0,0.0,13.0,TFFH,N-methylmorpholine,n1,DMF,0.03503381451770802
14,0.0,14.0,0.0,14.0,DPPCl,Diisopropylethylamine,n5,MeCN,0.40586275112066333
15,0.0,15.0,0.0,15.0,BOP-Cl,Diisopropylethylamine,n4,MeCN,0.15261367299991715
16,0.0,16.0,0.0,16.0,DPPCl,"2,6-Lutidine",n10,DMF,0.08473142129368774
17,0.0,17.0,0.0,17.0,HATU,N-methylmorpholine,n6,THF,0.11796462285651328
18,0.0,18.0,0.0,18.0,DPPCl,N-methylmorpholine,n4,DMF,0.1350995944228713
19,0.0,19.0,0.0,19.0,BOP-Cl,Diisopropylethylamine,n1,MeCN,0.42565478925164
