,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,PFTU,Diisopropylethylamine,n4,MeCN,0.1908288003675769
1,0.0,1.0,0.0,1.0,TCFH,"2,6-Lutidine",n1,DMF,0.17515766824041448
2,0.0,2.0,0.0,2.0,HATU,"2,6-Lutidine",n5,MeCN,0.047006242528397114
3,0.0,3.0,0.0,3.0,PyBOP,N-methylmorpholine,n10,MeCN,0.08963784878726973
4,0.0,4.0,0.0,4.0,BOP-Cl,N-methylmorpholine,n9,THF,0.1469609607874088
5,0.0,5.0,0.0,5.0,TFFH,Diisopropylethylamine,n10,THF,0.18916438735281615
6,0.0,6.0,0.0,6.0,DPPCl,1-Methylimidazole,n9,MeCN,0.3286820084901565
7,0.0,7.0,0.0,7.0,HOTU,N-methylmorpholine,n5,DMF,0.0
8,0.0,8.0,0.0,8.0,DPPCl,"2,6-Lutidine",n4,MeCN,0.09243667781140737
9,0.0,9.0,0.0,9.0,PFTU,"2,6-Lutidine",n9,MeCN,0.049788940430507446
10,0.0,10.0,0.0,10.0,TFFH,1-Methylimidazole,n4,MeCN,0.0
11,0.0,11.0,0.0,11.0,TCFH,Diisopropylethylamine,n8,THF,0.2217983483299603
12,0.0,12.0,0.0,12.0,BOP-Cl,Diisopropylethylamine,n2,THF,0.6928212275644872
13,0.0,13.0,0.0,13.0,PyBOP,1-Methylimidazole,n4,MeCN,0.2285348190821269
14,0.0,14.0,0.0,14.0,HATU,"2,6-Lutidine",n2,THF,0.4120778195142538
15,0.0,15.0,0.0,15.0,HOTU,Diisopropylethylamine,n4,THF,0.1302687467552846
16,0.0,16.0,0.0,16.0,BOP-Cl,"2,6-Lutidine",n1,DMF,0.5370312334100855
17,0.0,17.0,0.0,17.0,BOP-Cl,Diisopropylethylamine,n9,DMF,0.06660229217274866
18,0.0,18.0,0.0,18.0,HATU,Diisopropylethylamine,n9,THF,0.4604115321070168
19,0.0,19.0,0.0,19.0,DPPCl,Diisopropylethylamine,n7,DMF,0.012576657579367172
20,0.0,20.0,0.0,20.0,TCFH,N-methylmorpholine,n8,THF,0.025530299644546818
21,0.0,21.0,0.0,21.0,PyBOP,Diisopropylethylamine,n1,DMF,0.0
22,0.0,22.0,0.0,22.0,PFTU,N-methylmorpholine,n7,MeCN,0.034072549832249714
23,0.0,23.0,0.0,23.0,HATU,1-Methylimidazole,n8,DMF,0.20584383201305861
24,0.0,24.0,0.0,24.0,TFFH,N-methylmorpholine,n9,DMF,0.3614743312712399
25,0.0,25.0,0.0,25.0,HOTU,"2,6-Lutidine",n6,DMF,0.08082649885896648
26,0.0,26.0,0.0,26.0,BOP-Cl,1-Methylimidazole,n7,DMF,0.619788147899107
27,0.0,27.0,0.0,27.0,BOP-Cl,Diisopropylethylamine,n7,THF,0.41110112443122054
28,0.0,28.0,0.0,28.0,TFFH,1-Methylimidazole,n9,DMF,0.49945965498331496
29,0.0,29.0,0.0,29.0,HATU,1-Methylimidazole,n5,DMF,0.0
30,0.0,30.0,0.0,30.0,BOP-Cl,N-methylmorpholine,n3,THF,0.5512595017927662
31,0.0,31.0,0.0,31.0,TFFH,1-Methylimidazole,n6,THF,0.0
32,0.0,32.0,0.0,32.0,DPPCl,1-Methylimidazole,n6,MeCN,0.012116503352960235
33,0.0,33.0,0.0,33.0,TCFH,Diisopropylethylamine,n7,THF,0.5191650371090091
34,0.0,34.0,0.0,34.0,BOP-Cl,Diisopropylethylamine,n6,DMF,0.0
35,0.0,35.0,0.0,35.0,TCFH,"2,6-Lutidine",n7,DMF,0.39739577573671786
36,0.0,36.0,0.0,36.0,PyBOP,N-methylmorpholine,n8,THF,0.06695124930527994
37,0.0,37.0,0.0,37.0,PFTU,Diisopropylethylamine,n5,MeCN,0.0
38,0.0,38.0,0.0,38.0,TCFH,N-methylmorpholine,n1,DMF,0.0772841125499467
39,0.0,39.0,0.0,39.0,HOTU,Diisopropylethylamine,n8,MeCN,0.13016600678161144
40,0.0,40.0,0.0,40.0,BOP-Cl,N-methylmorpholine,n7,MeCN,0.8641538969732209
41,0.0,41.0,0.0,41.0,BOP-Cl,N-methylmorpholine,n6,DMF,0.12114345880479456
42,0.0,42.0,0.0,42.0,HATU,N-methylmorpholine,n6,THF,0.11796462285651328
43,0.0,43.0,0.0,43.0,TFFH,Diisopropylethylamine,n3,MeCN,0.0
44,0.0,44.0,0.0,44.0,BOP-Cl,Diisopropylethylamine,n1,THF,0.36899642420942863
45,0.0,45.0,0.0,45.0,DPPCl,1-Methylimidazole,n6,THF,0.2030643176852566
46,0.0,46.0,0.0,46.0,BOP-Cl,1-Methylimidazole,n3,THF,0.0
47,0.0,47.0,0.0,47.0,TCFH,1-Methylimidazole,n4,THF,0.15225671869257557
48,0.0,48.0,0.0,48.0,PyBOP,Diisopropylethylamine,n9,THF,0.23503314504653663
