,num_sims,round,experiment,horizon,electrophile_id,ligand_name,nucleophile_id,yield
0,0.0,0.0,0.0,0.0,e3,A-caPhos,nA,0.3554
1,0.0,1.0,0.0,1.0,e3,BrettPhos,nC,0.1328
2,0.0,2.0,0.0,2.0,e4,CX-FBu,nB,0.0034000000000000002
3,0.0,3.0,0.0,3.0,e2,CX-PICy,nC,0.40270000000000006
4,0.0,4.0,0.0,4.0,e9,Cy-DavePhos,nA,0.4293
5,0.0,5.0,0.0,5.0,e1,Cy-vBRIDP,nC,0.0173
6,0.0,6.0,0.0,6.0,e2,Kwong,nG,0.1564
7,0.0,7.0,0.0,7.0,e3,MeO-KITPHOS,nB,0.1336
8,0.0,8.0,0.0,8.0,e7,P(o-Anis)3,nI,0.13019999999999998
9,0.0,9.0,0.0,9.0,e10,Et-PhenCar-Phos,nD,0.9908
10,0.0,10.0,0.0,10.0,e3,JackiePhos,nF,0.7831
11,0.0,11.0,0.0,11.0,e7,"P(3,5-CF3-Ph)3",nF,0.4525
12,0.0,12.0,0.0,12.0,e10,P(fur)3,nA,0.7354999999999999
13,0.0,13.0,0.0,13.0,e3,Ph-PhenCar-Phos,nB,0.006999999999999999
14,0.0,14.0,0.0,14.0,e9,PPh2Me,nD,0.1258
15,0.0,15.0,0.0,15.0,e3,PPhtBu2,nB,0.0992
16,0.0,16.0,0.0,16.0,e7,tBPh-CPhos,nD,1.0
17,0.0,17.0,0.0,17.0,e4,PPhMe2,nF,0.0319
18,0.0,18.0,0.0,18.0,e9,Cy-BippyPhos,nG,0.442
19,0.0,19.0,0.0,19.0,e3,PCy3 HBF4,nI,0.3468
20,0.0,20.0,0.0,20.0,e7,CgMe-PPh,nB,0.0942
21,0.0,21.0,0.0,21.0,e2,PPh3,nA,0.0
22,0.0,22.0,0.0,22.0,e9,X-Phos,nC,0.3529
23,0.0,23.0,0.0,23.0,e3,PnBu3 HBF4,nG,0.2256
24,0.0,24.0,0.0,24.0,e3,tBPh-CPhos,nB,0.18100000000000002
25,0.0,25.0,0.0,25.0,e3,Et-PhenCar-Phos,nF,0.755
26,0.0,26.0,0.0,26.0,e7,Et-PhenCar-Phos,nB,0.2697
27,0.0,27.0,0.0,27.0,e9,JackiePhos,nB,0.1058
28,0.0,28.0,0.0,28.0,e9,P(fur)3,nF,0.16
29,0.0,29.0,0.0,29.0,e2,Et-PhenCar-Phos,nI,0.6424
30,0.0,30.0,0.0,30.0,e7,tBPh-CPhos,nB,0.3214
31,0.0,31.0,0.0,31.0,e10,"P(3,5-CF3-Ph)3",nG,0.4057
32,0.0,32.0,0.0,32.0,e2,Cy-BippyPhos,nF,0.49420000000000003
33,0.0,33.0,0.0,33.0,e10,Et-PhenCar-Phos,nE,0.1066
34,0.0,34.0,0.0,34.0,e9,Cy-DavePhos,nB,0.11689999999999999
35,0.0,35.0,0.0,35.0,e7,CX-PICy,nG,0.267
36,0.0,36.0,0.0,36.0,e7,A-caPhos,nI,0.1518
37,0.0,37.0,0.0,37.0,e5,X-Phos,nF,0.5643
38,0.0,38.0,0.0,38.0,e5,PCy3 HBF4,nC,0.7343000000000001
39,0.0,39.0,0.0,39.0,e3,PCy3 HBF4,nA,0.0192
40,0.0,40.0,0.0,40.0,e5,Cy-BippyPhos,nD,0.7848
41,0.0,41.0,0.0,41.0,e7,Cy-BippyPhos,nA,0.5512
42,0.0,42.0,0.0,42.0,e2,X-Phos,nE,0.09480000000000001
43,0.0,43.0,0.0,43.0,e10,Cy-BippyPhos,nB,0.4163
44,0.0,44.0,0.0,44.0,e5,P(fur)3,nG,0.45649999999999996
45,0.0,45.0,0.0,45.0,e2,JackiePhos,nA,0.9054000000000001
46,0.0,46.0,0.0,46.0,e2,JackiePhos,nD,0.9107
47,0.0,47.0,0.0,47.0,e1,JackiePhos,nC,0.17170000000000002
48,0.0,48.0,0.0,48.0,e9,"P(3,5-CF3-Ph)3",nC,0.2702
49,0.0,49.0,0.0,49.0,e7,tBPh-CPhos,nA,0.4535
50,0.0,50.0,0.0,50.0,e10,JackiePhos,nI,0.6565000000000001
51,0.0,51.0,0.0,51.0,e7,PnBu3 HBF4,nB,0.024
52,0.0,52.0,0.0,52.0,e9,JackiePhos,nE,0.1514
53,0.0,53.0,0.0,53.0,e10,Et-PhenCar-Phos,nC,0.7605
54,0.0,54.0,0.0,54.0,e3,Et-PhenCar-Phos,nA,0.599
55,0.0,55.0,0.0,55.0,e9,Et-PhenCar-Phos,nC,0.3649
56,0.0,56.0,0.0,56.0,e3,Cy-BippyPhos,nG,0.6764
57,0.0,57.0,0.0,57.0,e5,P(fur)3,nA,0.7289
58,0.0,58.0,0.0,58.0,e7,P(fur)3,nC,0.5141
59,0.0,59.0,0.0,59.0,e1,Cy-BippyPhos,nF,0.0694
60,0.0,60.0,0.0,60.0,e1,Kwong,nF,0.0128
61,0.0,61.0,0.0,61.0,e5,tBPh-CPhos,nF,0.0095
62,0.0,62.0,0.0,62.0,e2,P(fur)3,nD,0.8929
63,0.0,63.0,0.0,63.0,e7,P(fur)3,nD,0.3128
64,0.0,64.0,0.0,64.0,e2,MeO-KITPHOS,nC,0.5931000000000001
65,0.0,65.0,0.0,65.0,e1,MeO-KITPHOS,nD,0.0434
66,0.0,66.0,0.0,66.0,e2,BrettPhos,nG,0.0571
67,0.0,67.0,0.0,67.0,e3,P(o-Anis)3,nC,0.51
68,0.0,68.0,0.0,68.0,e1,PPh2Me,nE,0.049800000000000004
69,0.0,69.0,0.0,69.0,e2,CX-PICy,nE,0.1492
70,0.0,70.0,0.0,70.0,e3,P(o-Anis)3,nI,0.061200000000000004
71,0.0,71.0,0.0,71.0,e9,Et-PhenCar-Phos,nI,0.4694
72,0.0,72.0,0.0,72.0,e1,P(fur)3,nC,0.0851
73,0.0,73.0,0.0,73.0,e10,PPhtBu2,nG,0.2566
74,0.0,74.0,0.0,74.0,e10,CgMe-PPh,nA,0.1684
75,0.0,75.0,0.0,75.0,e2,JackiePhos,nG,0.19440000000000002
76,0.0,76.0,0.0,76.0,e1,"P(3,5-CF3-Ph)3",nA,0.1069
77,0.0,77.0,0.0,77.0,e4,Et-PhenCar-Phos,nB,0.0055000000000000005
78,0.0,78.0,0.0,78.0,e10,PCy3 HBF4,nF,0.4797
79,0.0,79.0,0.0,79.0,e3,Cy-DavePhos,nI,0.3958
80,0.0,80.0,0.0,80.0,e5,PPhMe2,nA,0.7064
81,0.0,81.0,0.0,81.0,e1,PPhMe2,nC,0.0
82,0.0,82.0,0.0,82.0,e10,Cy-vBRIDP,nD,0.9703
83,0.0,83.0,0.0,83.0,e4,Cy-vBRIDP,nG,0.0217
84,0.0,84.0,0.0,84.0,e7,A-caPhos,nE,0.0
85,0.0,85.0,0.0,85.0,e5,Cy-BippyPhos,nI,0.8695
86,0.0,86.0,0.0,86.0,e1,Cy-BippyPhos,nC,0.1437
87,0.0,87.0,0.0,87.0,e7,Ph-PhenCar-Phos,nB,0.10619999999999999
88,0.0,88.0,0.0,88.0,e4,CX-FBu,nI,0.0
89,0.0,89.0,0.0,89.0,e3,PPh3,nE,0.0453
90,0.0,90.0,0.0,90.0,e4,PCy3 HBF4,nE,0.0
91,0.0,91.0,0.0,91.0,e2,X-Phos,nF,0.2539
92,0.0,92.0,0.0,92.0,e5,Cy-vBRIDP,nI,0.8361
