,num_sims,round,experiment,horizon,chosen_arm,reward,cumulative_reward
0,0.0,0.0,0.0,0.0,0.0,0.3554,0.3554
1,0.0,1.0,0.0,1.0,1.0,0.1328,0.48819999999999997
2,0.0,2.0,0.0,2.0,2.0,0.0034000000000000002,0.4916
3,0.0,3.0,0.0,3.0,3.0,0.40270000000000006,0.8943000000000001
4,0.0,4.0,0.0,4.0,4.0,0.4293,1.3236
5,0.0,5.0,0.0,5.0,5.0,0.0173,1.3409000000000002
6,0.0,6.0,0.0,6.0,6.0,0.1564,1.4973000000000003
7,0.0,7.0,0.0,7.0,7.0,0.1336,1.6309000000000002
8,0.0,8.0,0.0,8.0,8.0,0.13019999999999998,1.7611000000000003
9,0.0,9.0,0.0,9.0,9.0,0.9908,2.7519000000000005
10,0.0,10.0,0.0,10.0,10.0,0.7831,3.5350000000000006
11,0.0,11.0,0.0,11.0,11.0,0.4525,3.9875000000000007
12,0.0,12.0,0.0,12.0,12.0,0.7354999999999999,4.723000000000001
13,0.0,13.0,0.0,13.0,13.0,0.006999999999999999,4.73
14,0.0,14.0,0.0,14.0,14.0,0.1258,4.8558
15,0.0,15.0,0.0,15.0,15.0,0.0992,4.955
16,0.0,16.0,0.0,16.0,16.0,1.0,5.955
17,0.0,17.0,0.0,17.0,17.0,0.0319,5.9869
18,0.0,18.0,0.0,18.0,18.0,0.442,6.4289000000000005
19,0.0,19.0,0.0,19.0,19.0,0.3468,6.7757000000000005
20,0.0,20.0,0.0,20.0,20.0,0.0942,6.8699
21,0.0,21.0,0.0,21.0,21.0,0.0,6.8699
22,0.0,22.0,0.0,22.0,22.0,0.3529,7.2228
23,0.0,23.0,0.0,23.0,23.0,0.2256,7.4484
24,0.0,24.0,0.0,24.0,16.0,0.18100000000000002,7.6294
25,0.0,25.0,0.0,25.0,9.0,0.755,8.384400000000001
26,0.0,26.0,0.0,26.0,9.0,0.2697,8.654100000000001
27,0.0,27.0,0.0,27.0,10.0,0.1058,8.759900000000002
28,0.0,28.0,0.0,28.0,12.0,0.16,8.919900000000002
29,0.0,29.0,0.0,29.0,9.0,0.6424,9.562300000000002
30,0.0,30.0,0.0,30.0,16.0,0.3214,9.883700000000003
31,0.0,31.0,0.0,31.0,11.0,0.4057,10.289400000000002
32,0.0,32.0,0.0,32.0,18.0,0.49420000000000003,10.783600000000002
33,0.0,33.0,0.0,33.0,9.0,0.1066,10.890200000000002
34,0.0,34.0,0.0,34.0,4.0,0.11689999999999999,11.007100000000001
35,0.0,35.0,0.0,35.0,3.0,0.267,11.2741
36,0.0,36.0,0.0,36.0,0.0,0.1518,11.4259
37,0.0,37.0,0.0,37.0,22.0,0.5643,11.9902
38,0.0,38.0,0.0,38.0,19.0,0.7343000000000001,12.724499999999999
39,0.0,39.0,0.0,39.0,19.0,0.0192,12.743699999999999
40,0.0,40.0,0.0,40.0,18.0,0.7848,13.5285
41,0.0,41.0,0.0,41.0,18.0,0.5512,14.079699999999999
42,0.0,42.0,0.0,42.0,22.0,0.09480000000000001,14.174499999999998
43,0.0,43.0,0.0,43.0,18.0,0.4163,14.590799999999998
44,0.0,44.0,0.0,44.0,12.0,0.45649999999999996,15.047299999999998
45,0.0,45.0,0.0,45.0,10.0,0.9054000000000001,15.952699999999998
46,0.0,46.0,0.0,46.0,10.0,0.9107,16.8634
47,0.0,47.0,0.0,47.0,10.0,0.17170000000000002,17.0351
48,0.0,48.0,0.0,48.0,11.0,0.2702,17.3053
49,0.0,49.0,0.0,49.0,16.0,0.4535,17.7588
50,0.0,50.0,0.0,50.0,10.0,0.6565000000000001,18.415300000000002
51,0.0,51.0,0.0,51.0,23.0,0.024,18.439300000000003
52,0.0,52.0,0.0,52.0,10.0,0.1514,18.590700000000002
53,0.0,53.0,0.0,53.0,9.0,0.7605,19.351200000000002
54,0.0,54.0,0.0,54.0,9.0,0.599,19.950200000000002
55,0.0,55.0,0.0,55.0,9.0,0.3649,20.3151
56,0.0,56.0,0.0,56.0,18.0,0.6764,20.991500000000002
57,0.0,57.0,0.0,57.0,12.0,0.7289,21.7204
58,0.0,58.0,0.0,58.0,12.0,0.5141,22.2345
59,0.0,59.0,0.0,59.0,18.0,0.0694,22.303900000000002
60,0.0,60.0,0.0,60.0,6.0,0.0128,22.3167
61,0.0,61.0,0.0,61.0,16.0,0.0095,22.3262
62,0.0,62.0,0.0,62.0,12.0,0.8929,23.2191
63,0.0,63.0,0.0,63.0,12.0,0.3128,23.5319
64,0.0,64.0,0.0,64.0,7.0,0.5931000000000001,24.125
65,0.0,65.0,0.0,65.0,7.0,0.0434,24.1684
66,0.0,66.0,0.0,66.0,1.0,0.0571,24.225499999999997
67,0.0,67.0,0.0,67.0,8.0,0.51,24.7355
68,0.0,68.0,0.0,68.0,14.0,0.049800000000000004,24.7853
69,0.0,69.0,0.0,69.0,3.0,0.1492,24.9345
70,0.0,70.0,0.0,70.0,8.0,0.061200000000000004,24.9957
71,0.0,71.0,0.0,71.0,9.0,0.4694,25.4651
72,0.0,72.0,0.0,72.0,12.0,0.0851,25.5502
73,0.0,73.0,0.0,73.0,15.0,0.2566,25.8068
74,0.0,74.0,0.0,74.0,20.0,0.1684,25.975199999999997
75,0.0,75.0,0.0,75.0,10.0,0.19440000000000002,26.1696
76,0.0,76.0,0.0,76.0,11.0,0.1069,26.2765
77,0.0,77.0,0.0,77.0,9.0,0.0055000000000000005,26.282
78,0.0,78.0,0.0,78.0,19.0,0.4797,26.7617
79,0.0,79.0,0.0,79.0,4.0,0.3958,27.157500000000002
80,0.0,80.0,0.0,80.0,17.0,0.7064,27.8639
81,0.0,81.0,0.0,81.0,17.0,0.0,27.8639
82,0.0,82.0,0.0,82.0,5.0,0.9703,28.834200000000003
83,0.0,83.0,0.0,83.0,5.0,0.0217,28.855900000000002
84,0.0,84.0,0.0,84.0,0.0,0.0,28.855900000000002
85,0.0,85.0,0.0,85.0,18.0,0.8695,29.7254
86,0.0,86.0,0.0,86.0,18.0,0.1437,29.8691
87,0.0,87.0,0.0,87.0,13.0,0.10619999999999999,29.9753
88,0.0,88.0,0.0,88.0,2.0,0.0,29.9753
89,0.0,89.0,0.0,89.0,21.0,0.0453,30.0206
90,0.0,90.0,0.0,90.0,19.0,0.0,30.0206
91,0.0,91.0,0.0,91.0,22.0,0.2539,30.274500000000003
92,0.0,92.0,0.0,92.0,5.0,0.8361,31.1106
93,0.0,93.0,0.0,93.0,5.0,0.6292,31.739800000000002
94,0.0,94.0,0.0,94.0,5.0,0.3983,32.1381
95,0.0,95.0,0.0,95.0,5.0,0.3195,32.4576
96,0.0,96.0,0.0,96.0,12.0,0.7331,33.1907
97,0.0,97.0,0.0,97.0,12.0,0.3184,33.5091
98,0.0,98.0,0.0,98.0,10.0,0.295,33.8041
99,0.0,99.0,0.0,99.0,4.0,0.7529,34.556999999999995
100,0.0,100.0,0.0,100.0,4.0,0.4514,35.008399999999995
101,0.0,101.0,0.0,101.0,4.0,0.73,35.73839999999999
102,0.0,102.0,0.0,102.0,4.0,0.8073999999999999,36.54579999999999
103,0.0,103.0,0.0,103.0,4.0,0.0638,36.60959999999999
104,0.0,104.0,0.0,104.0,18.0,0.1295,36.73909999999999
105,0.0,105.0,0.0,105.0,5.0,0.4067,37.145799999999994
106,0.0,106.0,0.0,106.0,4.0,0.8051999999999999,37.95099999999999
107,0.0,107.0,0.0,107.0,4.0,0.3404,38.291399999999996
108,0.0,108.0,0.0,108.0,9.0,0.34369999999999995,38.635099999999994
109,0.0,109.0,0.0,109.0,16.0,0.191,38.8261
110,0.0,110.0,0.0,110.0,12.0,0.1186,38.9447
111,0.0,111.0,0.0,111.0,4.0,0.0236,38.9683
112,0.0,112.0,0.0,112.0,15.0,0.4806,39.4489
113,0.0,113.0,0.0,113.0,15.0,0.423,39.871900000000004
114,0.0,114.0,0.0,114.0,5.0,0.4673,40.339200000000005
115,0.0,115.0,0.0,115.0,10.0,0.16760000000000003,40.506800000000005
116,0.0,116.0,0.0,116.0,3.0,0.33630000000000004,40.84310000000001
117,0.0,117.0,0.0,117.0,9.0,0.1208,40.96390000000001
118,0.0,118.0,0.0,118.0,5.0,0.0006,40.96450000000001
119,0.0,119.0,0.0,119.0,7.0,0.5143,41.47880000000001
120,0.0,120.0,0.0,120.0,7.0,0.0148,41.49360000000001
121,0.0,121.0,0.0,121.0,22.0,0.695,42.18860000000001
122,0.0,122.0,0.0,122.0,22.0,0.7076,42.89620000000001
123,0.0,123.0,0.0,123.0,22.0,0.2159,43.112100000000005
124,0.0,124.0,0.0,124.0,22.0,0.9323,44.0444
