,num_sims,round,experiment,horizon,electrophile_id,ligand_name,nucleophile_id,yield
0,0.0,0.0,0.0,0.0,e2,A-caPhos,nI,0.3613388115318368
1,0.0,1.0,0.0,1.0,e3,BrettPhos,nA,0.14218929019809526
2,0.0,2.0,0.0,2.0,e1,CX-FBu,nB,0.047049612319659005
3,0.0,3.0,0.0,3.0,e1,CX-PICy,nI,0.1538693344299163
4,0.0,4.0,0.0,4.0,e4,Cy-DavePhos,nB,0.0
5,0.0,5.0,0.0,5.0,e3,Cy-vBRIDP,nE,0.10421031262068943
6,0.0,6.0,0.0,6.0,e4,Kwong,nG,0.0
7,0.0,7.0,0.0,7.0,e1,MeO-KITPHOS,nE,0.254662005185586
8,0.0,8.0,0.0,8.0,e5,P(o-Anis)3,nF,0.00033925387666141303
9,0.0,9.0,0.0,9.0,e10,Et-PhenCar-Phos,nF,0.7254721427724682
10,0.0,10.0,0.0,10.0,e10,JackiePhos,nG,0.37471302655093536
11,0.0,11.0,0.0,11.0,e3,"P(3,5-CF3-Ph)3",nF,0.8215559430796069
12,0.0,12.0,0.0,12.0,e5,P(fur)3,nA,0.6052874199481026
13,0.0,13.0,0.0,13.0,e7,Ph-PhenCar-Phos,nI,0.0
14,0.0,14.0,0.0,14.0,e4,PPh2Me,nG,0.0
15,0.0,15.0,0.0,15.0,e9,PPhtBu2,nG,0.2923011742781743
16,0.0,16.0,0.0,16.0,e1,tBPh-CPhos,nI,0.425390523269472
17,0.0,17.0,0.0,17.0,e1,PPhMe2,nA,0.022262454165068363
18,0.0,18.0,0.0,18.0,e9,Cy-BippyPhos,nB,0.07718094863546306
19,0.0,19.0,0.0,19.0,e9,PCy3 HBF4,nI,0.5357273716550178
20,0.0,20.0,0.0,20.0,e1,CgMe-PPh,nG,0.12494185208599369
21,0.0,21.0,0.0,21.0,e10,PPh3,nI,0.6235316690763302
22,0.0,22.0,0.0,22.0,e10,X-Phos,nD,1.0
23,0.0,23.0,0.0,23.0,e3,PnBu3 HBF4,nD,0.4763702084378177
24,0.0,24.0,0.0,24.0,e2,X-Phos,nC,0.39323722919288706
25,0.0,25.0,0.0,25.0,e9,"P(3,5-CF3-Ph)3",nD,0.483555199389702
26,0.0,26.0,0.0,26.0,e1,Et-PhenCar-Phos,nE,0.0
27,0.0,27.0,0.0,27.0,e3,PPh3,nG,0.6989162162586132
28,0.0,28.0,0.0,28.0,e9,P(fur)3,nG,0.15149878914923437
29,0.0,29.0,0.0,29.0,e9,X-Phos,nF,0.9369016028040252
30,0.0,30.0,0.0,30.0,e3,X-Phos,nG,0.6225650901091803
31,0.0,31.0,0.0,31.0,e7,PCy3 HBF4,nC,0.040517176550226
32,0.0,32.0,0.0,32.0,e1,PPh3,nG,0.30108053453465045
33,0.0,33.0,0.0,33.0,e4,"P(3,5-CF3-Ph)3",nF,0.0
34,0.0,34.0,0.0,34.0,e9,X-Phos,nA,0.4784328368528502
35,0.0,35.0,0.0,35.0,e9,PnBu3 HBF4,nB,0.0
36,0.0,36.0,0.0,36.0,e10,tBPh-CPhos,nA,0.7574408452295518
37,0.0,37.0,0.0,37.0,e10,tBPh-CPhos,nC,0.6257379343095539
38,0.0,38.0,0.0,38.0,e4,X-Phos,nC,0.19547902415984098
39,0.0,39.0,0.0,39.0,e10,tBPh-CPhos,nB,0.5321710096971956
40,0.0,40.0,0.0,40.0,e3,JackiePhos,nC,0.6217533538146404
41,0.0,41.0,0.0,41.0,e5,A-caPhos,nD,0.6579076954602482
42,0.0,42.0,0.0,42.0,e2,A-caPhos,nD,0.987213194201514
43,0.0,43.0,0.0,43.0,e2,A-caPhos,nB,0.0
44,0.0,44.0,0.0,44.0,e1,JackiePhos,nA,0.98156441510455
45,0.0,45.0,0.0,45.0,e3,JackiePhos,nF,0.9652869292001932
46,0.0,46.0,0.0,46.0,e2,JackiePhos,nG,0.10568701975829584
47,0.0,47.0,0.0,47.0,e4,tBPh-CPhos,nD,0.07080723649141539
48,0.0,48.0,0.0,48.0,e1,JackiePhos,nI,0.1694193286752825
49,0.0,49.0,0.0,49.0,e1,PPh3,nI,0.2651809242822067
50,0.0,50.0,0.0,50.0,e1,X-Phos,nD,0.010040800720080654
51,0.0,51.0,0.0,51.0,e7,PPhtBu2,nD,0.2610089717126139
52,0.0,52.0,0.0,52.0,e5,MeO-KITPHOS,nC,0.5197030789978032
53,0.0,53.0,0.0,53.0,e2,A-caPhos,nF,0.017880052528656085
54,0.0,54.0,0.0,54.0,e5,MeO-KITPHOS,nF,0.6184327087297616
55,0.0,55.0,0.0,55.0,e10,MeO-KITPHOS,nA,0.8603422255081941
56,0.0,56.0,0.0,56.0,e1,MeO-KITPHOS,nB,0.0
57,0.0,57.0,0.0,57.0,e10,JackiePhos,nD,1.0
58,0.0,58.0,0.0,58.0,e10,JackiePhos,nF,1.0
59,0.0,59.0,0.0,59.0,e5,JackiePhos,nD,0.640991620723343
60,0.0,60.0,0.0,60.0,e5,JackiePhos,nF,0.26634562929349054
61,0.0,61.0,0.0,61.0,e10,JackiePhos,nE,0.0
62,0.0,62.0,0.0,62.0,e7,P(fur)3,nD,0.3086219420496577
63,0.0,63.0,0.0,63.0,e5,"P(3,5-CF3-Ph)3",nE,0.04906419941611531
64,0.0,64.0,0.0,64.0,e10,PPh3,nD,1.0
65,0.0,65.0,0.0,65.0,e3,PPh3,nE,0.06694097032559614
66,0.0,66.0,0.0,66.0,e5,Et-PhenCar-Phos,nD,0.9829620400752929
67,0.0,67.0,0.0,67.0,e3,Et-PhenCar-Phos,nA,0.35876737896774885
68,0.0,68.0,0.0,68.0,e3,Et-PhenCar-Phos,nD,0.5253882751471781
69,0.0,69.0,0.0,69.0,e2,Et-PhenCar-Phos,nB,0.3996813553047658
70,0.0,70.0,0.0,70.0,e10,X-Phos,nC,0.5815736300499738
71,0.0,71.0,0.0,71.0,e9,JackiePhos,nC,0.3537163451187024
72,0.0,72.0,0.0,72.0,e2,tBPh-CPhos,nA,0.832803950078521
73,0.0,73.0,0.0,73.0,e7,tBPh-CPhos,nI,0.001043793391060141
74,0.0,74.0,0.0,74.0,e2,X-Phos,nG,0.06232384252591395
75,0.0,75.0,0.0,75.0,e3,Et-PhenCar-Phos,nF,0.8115773026113996
76,0.0,76.0,0.0,76.0,e3,Et-PhenCar-Phos,nC,0.6961469825894342
77,0.0,77.0,0.0,77.0,e2,Et-PhenCar-Phos,nD,0.7645360446697197
78,0.0,78.0,0.0,78.0,e10,Et-PhenCar-Phos,nA,0.8313030182614873
79,0.0,79.0,0.0,79.0,e4,Et-PhenCar-Phos,nD,0.1665136845277936
80,0.0,80.0,0.0,80.0,e9,Et-PhenCar-Phos,nD,0.6801229318490486
81,0.0,81.0,0.0,81.0,e7,Et-PhenCar-Phos,nD,0.905900739249109
82,0.0,82.0,0.0,82.0,e10,Et-PhenCar-Phos,nB,0.6883761969635649
83,0.0,83.0,0.0,83.0,e1,Et-PhenCar-Phos,nA,0.596472128403763
84,0.0,84.0,0.0,84.0,e3,Et-PhenCar-Phos,nE,0.21829488404632444
85,0.0,85.0,0.0,85.0,e7,Et-PhenCar-Phos,nI,0.48249219138359495
86,0.0,86.0,0.0,86.0,e1,Et-PhenCar-Phos,nD,0.16517476197329842
87,0.0,87.0,0.0,87.0,e1,PPh3,nB,0.18728348767413894
88,0.0,88.0,0.0,88.0,e4,JackiePhos,nE,0.07284043899381074
89,0.0,89.0,0.0,89.0,e4,MeO-KITPHOS,nI,0.05942899812075536
90,0.0,90.0,0.0,90.0,e1,Et-PhenCar-Phos,nB,0.0798067765517771
91,0.0,91.0,0.0,91.0,e5,CX-PICy,nG,0.4897656042100014
92,0.0,92.0,0.0,92.0,e9,CX-PICy,nI,0.4948480129206701
93,0.0,93.0,0.0,93.0,e7,CX-PICy,nE,0.031002341172076394
94,0.0,94.0,0.0,94.0,e2,tBPh-CPhos,nF,1.0
95,0.0,95.0,0.0,95.0,e5,tBPh-CPhos,nA,0.5960813490959904
96,1.0,0.0,0.0,0.0,e7,A-caPhos,nF,0.0
97,1.0,1.0,0.0,1.0,e4,BrettPhos,nD,0.019744684132864045
98,1.0,2.0,0.0,2.0,e7,CX-FBu,nG,0.1810948844132371
99,1.0,3.0,0.0,3.0,e10,CX-PICy,nE,0.08499217436849951
100,1.0,4.0,0.0,4.0,e10,Cy-DavePhos,nA,0.5468687528187618
101,1.0,5.0,0.0,5.0,e5,Cy-vBRIDP,nG,0.5327786698091125
102,1.0,6.0,0.0,6.0,e2,Kwong,nF,0.6389469313581917
103,1.0,7.0,0.0,7.0,e2,MeO-KITPHOS,nD,0.694477641731421
104,1.0,8.0,0.0,8.0,e1,P(o-Anis)3,nB,0.28508445582642694
105,1.0,9.0,0.0,9.0,e7,Et-PhenCar-Phos,nB,0.3670599824989625
106,1.0,10.0,0.0,10.0,e5,JackiePhos,nG,0.3194779147352573
107,1.0,11.0,0.0,11.0,e10,"P(3,5-CF3-Ph)3",nE,0.0
108,1.0,12.0,0.0,12.0,e3,P(fur)3,nF,0.5309534031414306
109,1.0,13.0,0.0,13.0,e10,Ph-PhenCar-Phos,nA,0.39897243485492756
110,1.0,14.0,0.0,14.0,e2,PPh2Me,nG,0.06434087230641365
111,1.0,15.0,0.0,15.0,e10,PPhtBu2,nA,0.6566827487928688
112,1.0,16.0,0.0,16.0,e1,tBPh-CPhos,nD,0.45186708438526935
113,1.0,17.0,0.0,17.0,e10,PPhMe2,nE,0.0
114,1.0,18.0,0.0,18.0,e7,Cy-BippyPhos,nG,0.22939604655453258
115,1.0,19.0,0.0,19.0,e2,PCy3 HBF4,nC,0.9557276205575242
116,1.0,20.0,0.0,20.0,e10,CgMe-PPh,nE,0.14808706598231156
117,1.0,21.0,0.0,21.0,e3,PPh3,nA,0.10142186970759261
118,1.0,22.0,0.0,22.0,e3,X-Phos,nD,0.8462183551883001
119,1.0,23.0,0.0,23.0,e7,PnBu3 HBF4,nB,0.04175866979924485
120,1.0,24.0,0.0,24.0,e5,PCy3 HBF4,nI,0.24602991642653457
121,1.0,25.0,0.0,25.0,e10,X-Phos,nC,0.5815736300499738
122,1.0,26.0,0.0,26.0,e1,MeO-KITPHOS,nD,0.15935430806858267
123,1.0,27.0,0.0,27.0,e9,PPhtBu2,nC,0.29509122518982933
124,1.0,28.0,0.0,28.0,e4,Kwong,nB,0.044802514012799444
125,1.0,29.0,0.0,29.0,e5,X-Phos,nD,0.8255820151020314
126,1.0,30.0,0.0,30.0,e4,Cy-DavePhos,nE,0.0
127,1.0,31.0,0.0,31.0,e4,X-Phos,nC,0.19547902415984098
128,1.0,32.0,0.0,32.0,e7,Cy-vBRIDP,nF,0.5002450247614303
129,1.0,33.0,0.0,33.0,e1,P(fur)3,nD,0.0
130,1.0,34.0,0.0,34.0,e7,PCy3 HBF4,nG,0.0
131,1.0,35.0,0.0,35.0,e10,tBPh-CPhos,nF,0.799546428786213
132,1.0,36.0,0.0,36.0,e9,tBPh-CPhos,nF,1.0
133,1.0,37.0,0.0,37.0,e10,tBPh-CPhos,nC,0.6257379343095539
134,1.0,38.0,0.0,38.0,e2,tBPh-CPhos,nE,0.0
135,1.0,39.0,0.0,39.0,e4,Ph-PhenCar-Phos,nG,0.0
136,1.0,40.0,0.0,40.0,e1,Cy-vBRIDP,nI,0.3054776263119326
137,1.0,41.0,0.0,41.0,e1,Et-PhenCar-Phos,nE,0.0
138,1.0,42.0,0.0,42.0,e2,X-Phos,nD,0.6539242809938604
139,1.0,43.0,0.0,43.0,e3,X-Phos,nC,0.4100019245852257
140,1.0,44.0,0.0,44.0,e3,PPhtBu2,nC,0.6823422292647251
141,1.0,45.0,0.0,45.0,e9,PPhtBu2,nE,0.10839364029256206
142,1.0,46.0,0.0,46.0,e10,JackiePhos,nI,0.8000271237351139
143,1.0,47.0,0.0,47.0,e2,JackiePhos,nD,1.0
144,1.0,48.0,0.0,48.0,e5,JackiePhos,nI,0.8609549803448551
145,1.0,49.0,0.0,49.0,e7,JackiePhos,nE,0.0
146,1.0,50.0,0.0,50.0,e7,JackiePhos,nA,0.45049749849551646
147,1.0,51.0,0.0,51.0,e5,tBPh-CPhos,nC,0.5758353221095449
148,1.0,52.0,0.0,52.0,e10,X-Phos,nB,0.4099171546399667
149,1.0,53.0,0.0,53.0,e7,P(o-Anis)3,nG,0.0
150,1.0,54.0,0.0,54.0,e3,MeO-KITPHOS,nC,0.799835240754303
151,1.0,55.0,0.0,55.0,e1,MeO-KITPHOS,nI,0.1369425346899317
152,1.0,56.0,0.0,56.0,e10,tBPh-CPhos,nI,0.4694990805203015
153,1.0,57.0,0.0,57.0,e7,JackiePhos,nI,0.5748081719485153
154,1.0,58.0,0.0,58.0,e2,JackiePhos,nF,0.41226231413110326
155,1.0,59.0,0.0,59.0,e9,X-Phos,nG,0.5060077585795255
156,1.0,60.0,0.0,60.0,e3,tBPh-CPhos,nI,0.35717247507943656
157,1.0,61.0,0.0,61.0,e3,Cy-vBRIDP,nF,0.6705635793380534
158,1.0,62.0,0.0,62.0,e3,Cy-vBRIDP,nB,0.1969088720728461
159,1.0,63.0,0.0,63.0,e4,X-Phos,nD,0.08109447752366256
160,1.0,64.0,0.0,64.0,e5,Cy-BippyPhos,nG,0.5553579142020272
161,1.0,65.0,0.0,65.0,e7,Cy-BippyPhos,nF,1.0
162,1.0,66.0,0.0,66.0,e2,Cy-BippyPhos,nB,0.0
163,1.0,67.0,0.0,67.0,e1,JackiePhos,nE,0.13958539368320555
164,1.0,68.0,0.0,68.0,e9,tBPh-CPhos,nI,0.9457035982884184
165,1.0,69.0,0.0,69.0,e5,tBPh-CPhos,nE,0.2667247559209301
166,1.0,70.0,0.0,70.0,e9,tBPh-CPhos,nC,0.27226523272668174
167,1.0,71.0,0.0,71.0,e9,MeO-KITPHOS,nG,0.18637640492316362
168,1.0,72.0,0.0,72.0,e3,Cy-BippyPhos,nA,0.8515368880692713
169,1.0,73.0,0.0,73.0,e4,Cy-BippyPhos,nG,0.1522561573177571
170,1.0,74.0,0.0,74.0,e5,Kwong,nE,0.28262243942127957
171,1.0,75.0,0.0,75.0,e1,PCy3 HBF4,nG,0.1255904597523576
172,1.0,76.0,0.0,76.0,e4,PPhtBu2,nC,0.021272165388497157
173,1.0,77.0,0.0,77.0,e9,CX-FBu,nG,0.17565492295627483
174,1.0,78.0,0.0,78.0,e7,tBPh-CPhos,nC,0.42659149732647605
175,1.0,79.0,0.0,79.0,e3,JackiePhos,nI,0.3748690883210851
176,1.0,80.0,0.0,80.0,e5,Cy-BippyPhos,nD,0.7099855967456417
177,1.0,81.0,0.0,81.0,e7,Cy-BippyPhos,nB,0.011327409568972584
178,1.0,82.0,0.0,82.0,e10,X-Phos,nA,0.5938154492752732
179,1.0,83.0,0.0,83.0,e7,X-Phos,nI,0.0
180,1.0,84.0,0.0,84.0,e9,Cy-vBRIDP,nA,0.0878290112661948
181,1.0,85.0,0.0,85.0,e10,tBPh-CPhos,nB,0.5321710096971956
182,1.0,86.0,0.0,86.0,e9,tBPh-CPhos,nE,0.40730688216638794
183,1.0,87.0,0.0,87.0,e9,JackiePhos,nB,0.0
184,1.0,88.0,0.0,88.0,e10,CgMe-PPh,nC,0.7146484617600289
185,1.0,89.0,0.0,89.0,e9,CgMe-PPh,nI,1.0
186,1.0,90.0,0.0,90.0,e2,CgMe-PPh,nC,0.8884956588231492
187,1.0,91.0,0.0,91.0,e10,CgMe-PPh,nA,0.2401762845313333
188,1.0,92.0,0.0,92.0,e2,CgMe-PPh,nB,0.3404237373988972
189,1.0,93.0,0.0,93.0,e10,CgMe-PPh,nF,0.9312931852293341
190,1.0,94.0,0.0,94.0,e9,CgMe-PPh,nC,0.31150500042032087
191,1.0,95.0,0.0,95.0,e9,CgMe-PPh,nA,0.5398290394493608
192,2.0,0.0,0.0,0.0,e3,A-caPhos,nF,0.6931681970931421
193,2.0,1.0,0.0,1.0,e4,BrettPhos,nG,0.1003684637100503
194,2.0,2.0,0.0,2.0,e10,CX-FBu,nB,0.0
195,2.0,3.0,0.0,3.0,e1,CX-PICy,nC,0.17934152066257114
196,2.0,4.0,0.0,4.0,e10,Cy-DavePhos,nG,0.1859164401699758
197,2.0,5.0,0.0,5.0,e2,Cy-vBRIDP,nF,0.6518270778677738
198,2.0,6.0,0.0,6.0,e5,Kwong,nC,0.5889626818080963
199,2.0,7.0,0.0,7.0,e1,MeO-KITPHOS,nF,0.0
200,2.0,8.0,0.0,8.0,e3,P(o-Anis)3,nC,0.2876405288823821
201,2.0,9.0,0.0,9.0,e1,Et-PhenCar-Phos,nB,0.0798067765517771
202,2.0,10.0,0.0,10.0,e7,JackiePhos,nG,0.10586268988275217
203,2.0,11.0,0.0,11.0,e5,"P(3,5-CF3-Ph)3",nG,0.24422898979556276
204,2.0,12.0,0.0,12.0,e7,P(fur)3,nC,0.3504473518348539
205,2.0,13.0,0.0,13.0,e2,Ph-PhenCar-Phos,nG,0.0
206,2.0,14.0,0.0,14.0,e2,PPh2Me,nA,0.18836380268332803
207,2.0,15.0,0.0,15.0,e1,PPhtBu2,nI,0.0
208,2.0,16.0,0.0,16.0,e2,tBPh-CPhos,nG,0.13092358558664705
209,2.0,17.0,0.0,17.0,e10,PPhMe2,nI,0.6343758209672292
