,num_sims,round,experiment,horizon,electrophile_id,ligand_name,nucleophile_id,yield
0,0.0,0.0,0.0,0.0,e7,A-caPhos,nA,0.22387111117310493
1,0.0,1.0,0.0,1.0,e7,BrettPhos,nC,0.0
2,0.0,2.0,0.0,2.0,e9,CX-FBu,nC,0.07578393225824319
3,0.0,3.0,0.0,3.0,e2,CX-PICy,nG,0.12786508394705637
4,0.0,4.0,0.0,4.0,e4,Cy-DavePhos,nD,0.03141453777755875
5,0.0,5.0,0.0,5.0,e4,Cy-vBRIDP,nD,0.0814370688803937
6,0.0,6.0,0.0,6.0,e2,Kwong,nF,0.7262280592039937
7,0.0,7.0,0.0,7.0,e10,MeO-KITPHOS,nC,0.6485009952102284
8,0.0,8.0,0.0,8.0,e9,P(o-Anis)3,nG,0.16952591679227183
9,0.0,9.0,0.0,9.0,e1,Et-PhenCar-Phos,nE,0.038240826794146296
10,0.0,10.0,0.0,10.0,e5,JackiePhos,nC,0.6733815385706186
11,0.0,11.0,0.0,11.0,e5,"P(3,5-CF3-Ph)3",nE,0.16245071334673533
12,0.0,12.0,0.0,12.0,e5,P(fur)3,nG,0.4460254587435207
13,0.0,13.0,0.0,13.0,e2,Ph-PhenCar-Phos,nC,0.6114139698966943
14,0.0,14.0,0.0,14.0,e7,PPh2Me,nI,0.05866681747449082
15,0.0,15.0,0.0,15.0,e3,PPhtBu2,nG,0.42214668793427734
16,0.0,16.0,0.0,16.0,e4,tBPh-CPhos,nC,0.29898547506383855
17,0.0,17.0,0.0,17.0,e10,PPhMe2,nG,0.29388406090139285
18,0.0,18.0,0.0,18.0,e3,Cy-BippyPhos,nA,0.7065412188883603
19,0.0,19.0,0.0,19.0,e5,PCy3 HBF4,nI,0.34482654450171224
20,0.0,20.0,0.0,20.0,e4,CgMe-PPh,nI,0.07791399926072878
21,0.0,21.0,0.0,21.0,e3,PPh3,nA,0.08557652021695743
22,0.0,22.0,0.0,22.0,e1,X-Phos,nD,0.11103234490926704
23,0.0,23.0,0.0,23.0,e4,PnBu3 HBF4,nC,0.0
24,0.0,24.0,0.0,24.0,e7,Kwong,nA,0.07567394742364385
25,0.0,25.0,0.0,25.0,e2,Cy-BippyPhos,nE,0.15754944548975836
26,0.0,26.0,0.0,26.0,e5,JackiePhos,nG,0.338261501637445
27,0.0,27.0,0.0,27.0,e5,MeO-KITPHOS,nD,0.7150014599477411
28,0.0,28.0,0.0,28.0,e3,Ph-PhenCar-Phos,nB,0.02500979360624822
29,0.0,29.0,0.0,29.0,e9,MeO-KITPHOS,nF,0.2069173517749973
30,0.0,30.0,0.0,30.0,e4,P(fur)3,nE,0.000437879828488327
31,0.0,31.0,0.0,31.0,e4,PPhtBu2,nE,0.0
32,0.0,32.0,0.0,32.0,e2,JackiePhos,nC,0.5096826906052602
33,0.0,33.0,0.0,33.0,e3,PCy3 HBF4,nA,0.026603552105440537
34,0.0,34.0,0.0,34.0,e3,tBPh-CPhos,nG,0.6694190600721208
35,0.0,35.0,0.0,35.0,e9,tBPh-CPhos,nB,0.15300473080796315
36,0.0,36.0,0.0,36.0,e4,PPhMe2,nE,0.0
37,0.0,37.0,0.0,37.0,e7,MeO-KITPHOS,nD,0.27695472336861027
38,0.0,38.0,0.0,38.0,e1,JackiePhos,nI,0.23164589492729465
39,0.0,39.0,0.0,39.0,e5,Cy-BippyPhos,nG,0.45451502639332875
40,0.0,40.0,0.0,40.0,e10,A-caPhos,nI,0.4049690202102659
41,0.0,41.0,0.0,41.0,e4,Kwong,nB,0.0
42,0.0,42.0,0.0,42.0,e9,P(o-Anis)3,nE,0.015334735124532104
43,0.0,43.0,0.0,43.0,e9,"P(3,5-CF3-Ph)3",nA,0.28248248720696867
44,0.0,44.0,0.0,44.0,e1,Cy-BippyPhos,nI,0.2211067826223972
45,0.0,45.0,0.0,45.0,e4,CX-PICy,nG,0.016007987024632152
46,0.0,46.0,0.0,46.0,e4,X-Phos,nG,0.014305219597103146
47,0.0,47.0,0.0,47.0,e7,MeO-KITPHOS,nA,0.11368563470080227
48,0.0,48.0,0.0,48.0,e10,Ph-PhenCar-Phos,nE,0.002202515466205794
49,0.0,49.0,0.0,49.0,e5,A-caPhos,nA,0.2812843970957228
50,0.0,50.0,0.0,50.0,e5,PPh3,nD,0.7503383283607225
51,0.0,51.0,0.0,51.0,e7,PPh3,nC,0.8376892636395048
52,0.0,52.0,0.0,52.0,e1,PPh3,nF,0.033638963742203404
53,0.0,53.0,0.0,53.0,e2,Cy-vBRIDP,nC,0.591401678089823
54,0.0,54.0,0.0,54.0,e4,Cy-vBRIDP,nE,0.012274316478209889
55,0.0,55.0,0.0,55.0,e10,CgMe-PPh,nE,0.0683436736393753
56,0.0,56.0,0.0,56.0,e1,CX-FBu,nD,0.04874487002483518
57,0.0,57.0,0.0,57.0,e1,JackiePhos,nF,0.21427092007990234
58,0.0,58.0,0.0,58.0,e1,PPh2Me,nG,0.046182417331377484
59,0.0,59.0,0.0,59.0,e9,tBPh-CPhos,nF,0.9724754898127265
60,0.0,60.0,0.0,60.0,e10,tBPh-CPhos,nF,0.955503603321246
61,0.0,61.0,0.0,61.0,e2,tBPh-CPhos,nC,0.6045475370510676
62,0.0,62.0,0.0,62.0,e5,tBPh-CPhos,nC,0.7175681052805551
63,0.0,63.0,0.0,63.0,e2,tBPh-CPhos,nD,0.9627817421488892
64,0.0,64.0,0.0,64.0,e3,tBPh-CPhos,nC,0.4601786928065039
65,0.0,65.0,0.0,65.0,e5,tBPh-CPhos,nE,0.21985955173112223
66,0.0,66.0,0.0,66.0,e7,tBPh-CPhos,nI,0.3070094849804215
67,0.0,67.0,0.0,67.0,e4,tBPh-CPhos,nB,0.008677035710621023
68,0.0,68.0,0.0,68.0,e1,PPh3,nE,0.00995882546000144
69,0.0,69.0,0.0,69.0,e10,Et-PhenCar-Phos,nA,0.7401699862842729
70,0.0,70.0,0.0,70.0,e7,Et-PhenCar-Phos,nA,0.46105828561415296
71,0.0,71.0,0.0,71.0,e9,Et-PhenCar-Phos,nD,0.6763905107050712
72,0.0,72.0,0.0,72.0,e3,Et-PhenCar-Phos,nF,0.7168147526183698
73,0.0,73.0,0.0,73.0,e3,Et-PhenCar-Phos,nA,0.6402198562439387
74,0.0,74.0,0.0,74.0,e9,Et-PhenCar-Phos,nC,0.3799408105497681
75,0.0,75.0,0.0,75.0,e10,Et-PhenCar-Phos,nE,0.1423623971693994
76,0.0,76.0,0.0,76.0,e1,Cy-DavePhos,nB,0.14325304895448931
77,0.0,77.0,0.0,77.0,e10,BrettPhos,nA,0.3672528507287323
78,0.0,78.0,0.0,78.0,e1,PnBu3 HBF4,nD,0.07093393667529567
79,0.0,79.0,0.0,79.0,e9,Cy-BippyPhos,nD,0.7312870661515999
80,0.0,80.0,0.0,80.0,e10,Cy-BippyPhos,nG,0.2525135394449507
81,0.0,81.0,0.0,81.0,e2,P(fur)3,nA,0.7855864152365213
82,0.0,82.0,0.0,82.0,e2,P(fur)3,nG,0.26823050789231057
83,0.0,83.0,0.0,83.0,e1,"P(3,5-CF3-Ph)3",nG,0.0
84,0.0,84.0,0.0,84.0,e4,P(fur)3,nA,0.0
85,0.0,85.0,0.0,85.0,e9,PPhtBu2,nC,0.22719482142551736
86,0.0,86.0,0.0,86.0,e10,tBPh-CPhos,nA,0.738775541606104
87,0.0,87.0,0.0,87.0,e5,tBPh-CPhos,nG,0.3364545940088557
88,0.0,88.0,0.0,88.0,e10,Et-PhenCar-Phos,nD,0.9813444766852435
89,0.0,89.0,0.0,89.0,e1,Et-PhenCar-Phos,nF,0.09483902946857867
90,0.0,90.0,0.0,90.0,e1,A-caPhos,nI,0.03722071252473063
91,0.0,91.0,0.0,91.0,e7,JackiePhos,nA,0.507068550436567
92,0.0,92.0,0.0,92.0,e7,MeO-KITPHOS,nC,0.1818058238116577
93,0.0,93.0,0.0,93.0,e2,Cy-BippyPhos,nG,0.21398062661899547
94,0.0,94.0,0.0,94.0,e5,tBPh-CPhos,nB,0.28432749904894056
