,num_sims,round,experiment,horizon,activator_name,base_name,nucleophile_id,solvent_name,yield
0,0.0,0.0,0.0,0.0,PFTU,1-Methylimidazole,n8,MeCN,0.0
1,0.0,1.0,0.0,1.0,TCFH,"2,6-Lutidine",n4,THF,0.09767182935369328
2,0.0,2.0,0.0,2.0,HATU,"2,6-Lutidine",n3,MeCN,0.14808157325436302
3,0.0,3.0,0.0,3.0,PyBOP,"2,6-Lutidine",n4,MeCN,0.09270862586868636
4,0.0,4.0,0.0,4.0,BOP-Cl,1-Methylimidazole,n1,DMF,0.29965634577184486
5,0.0,5.0,0.0,5.0,TFFH,"2,6-Lutidine",n8,THF,0.13613113582277864
6,0.0,6.0,0.0,6.0,DPPCl,Diisopropylethylamine,n5,MeCN,0.40586275112066333
7,0.0,7.0,0.0,7.0,HOTU,Diisopropylethylamine,n6,THF,0.12720264438925566
8,0.0,8.0,0.0,8.0,DPPCl,"2,6-Lutidine",n1,MeCN,0.23042860433100323
9,0.0,9.0,0.0,9.0,BOP-Cl,"2,6-Lutidine",n2,DMF,0.21617570620019438
10,0.0,10.0,0.0,10.0,HATU,1-Methylimidazole,n4,DMF,0.20274467364983373
11,0.0,11.0,0.0,11.0,TFFH,1-Methylimidazole,n2,MeCN,0.6074606983847354
12,0.0,12.0,0.0,12.0,HOTU,1-Methylimidazole,n4,MeCN,0.05063330393183056
13,0.0,13.0,0.0,13.0,TCFH,Diisopropylethylamine,n7,DMF,0.4091289111380489
14,0.0,14.0,0.0,14.0,PyBOP,Diisopropylethylamine,n8,DMF,0.2794877389564897
15,0.0,15.0,0.0,15.0,TFFH,1-Methylimidazole,n9,THF,0.3655504969632712
16,0.0,16.0,0.0,16.0,PFTU,"2,6-Lutidine",n1,DMF,0.0
17,0.0,17.0,0.0,17.0,DPPCl,Diisopropylethylamine,n9,MeCN,0.8206264844566112
18,0.0,18.0,0.0,18.0,DPPCl,1-Methylimidazole,n10,THF,0.2355975950006196
19,0.0,19.0,0.0,19.0,BOP-Cl,1-Methylimidazole,n9,THF,0.3406652420848293
20,0.0,20.0,0.0,20.0,TCFH,Diisopropylethylamine,n10,DMF,0.01157769227695752
21,0.0,21.0,0.0,21.0,TFFH,N-methylmorpholine,n6,MeCN,0.13548217890407577
22,0.0,22.0,0.0,22.0,PyBOP,1-Methylimidazole,n6,THF,0.12846371562476425
23,0.0,23.0,0.0,23.0,HATU,Diisopropylethylamine,n7,MeCN,0.3746667969555425
24,0.0,24.0,0.0,24.0,DPPCl,1-Methylimidazole,n4,DMF,0.029858941276052695
25,0.0,25.0,0.0,25.0,BOP-Cl,1-Methylimidazole,n5,THF,0.0
26,0.0,26.0,0.0,26.0,HOTU,N-methylmorpholine,n6,MeCN,0.02758892282854971
27,0.0,27.0,0.0,27.0,HATU,1-Methylimidazole,n6,MeCN,0.15868138789215788
28,0.0,28.0,0.0,28.0,TFFH,N-methylmorpholine,n9,MeCN,0.2899103974255209
29,0.0,29.0,0.0,29.0,DPPCl,1-Methylimidazole,n1,THF,0.20751175649518033
30,0.0,30.0,0.0,30.0,TCFH,N-methylmorpholine,n10,THF,0.1122698472049673
31,0.0,31.0,0.0,31.0,PyBOP,Diisopropylethylamine,n7,THF,0.1800108644972652
32,0.0,32.0,0.0,32.0,PFTU,1-Methylimidazole,n10,MeCN,0.16065957806136022
33,0.0,33.0,0.0,33.0,TFFH,1-Methylimidazole,n6,DMF,0.07826673374384487
34,0.0,34.0,0.0,34.0,HATU,N-methylmorpholine,n8,DMF,0.17377914745726974
35,0.0,35.0,0.0,35.0,BOP-Cl,N-methylmorpholine,n5,THF,0.23110148611791392
36,0.0,36.0,0.0,36.0,DPPCl,N-methylmorpholine,n4,THF,0.1440283701753274
37,0.0,37.0,0.0,37.0,PyBOP,Diisopropylethylamine,n5,MeCN,0.18076898800776417
38,0.0,38.0,0.0,38.0,HOTU,1-Methylimidazole,n1,DMF,0.21001575520798305
39,0.0,39.0,0.0,39.0,TCFH,1-Methylimidazole,n1,DMF,0.4208360768007997
